Evaluation,SolutionId,EP,HVMinus
1900,1,0.014157992504225947,-0.8513105296509246
1900,2,0.015238621874162719,-0.851792958290201
1900,3,0.014866756282401836,-0.8513146940179966
1900,4,0.01562011430466276,-0.8520056486137152
1900,5,0.014897531086894728,-0.8514462274704951
1900,6,0.015065586192644089,-0.8517055660291175
2000,0,0.014008724237170426,-0.8511594416819391
2000,1,0.014157992504225947,-0.8513105296509246
2000,2,0.014866756282401836,-0.8513146940179966
2000,3,0.01562011430466276,-0.8520056486137152
2000,4,0.014897531086894728,-0.8514462274704951
2000,5,0.015065586192644089,-0.8517055660291175
2000,6,0.0149067519206837,-0.8515359188099686
2000,7,0.015214795317033661,-0.8518409261072791
2000,8,0.015011568653560714,-0.8516707440885137
2100,0,0.014008724237170426,-0.8511594416819391
2100,1,0.014157992504225947,-0.8513105296509246
2100,2,0.01562011430466276,-0.8520056486137152
2100,3,0.014897531086894728,-0.8514462274704951
2100,4,0.015065586192644089,-0.8517055660291175
2100,5,0.0149067519206837,-0.8515359188099686
2100,6,0.015214795317033661,-0.8518409261072791
2100,7,0.015011568653560714,-0.8516707440885137
2100,8,0.014730594732455745,-0.8514100981161545
2200,0,0.014008724237170426,-0.8511594416819391
2200,1,0.014157992504225947,-0.8513105296509246
2200,2,0.01562011430466276,-0.8520056486137152
2200,3,0.014897531086894728,-0.8514462274704951
2200,4,0.015065586192644089,-0.8517055660291175
2200,5,0.0149067519206837,-0.8515359188099686
2200,6,0.015214795317033661,-0.8518409261072791
2200,7,0.015011568653560714,-0.8516707440885137
2200,8,0.014730594732455745,-0.8514100981161545
2200,9,0.014311648922418551,-0.851382597945277
2200,10,0.014148336629686701,-0.8512544908295057
2300,0,0.01562011430466276,-0.8520056486137152
2300,1,0.015065586192644089,-0.8517055660291175
2300,2,0.015214795317033661,-0.8518409261072791
2300,3,0.015011568653560714,-0.8516707440885137
2300,4,0.013696153398396872,-0.8515751223971647
2400,0,0.01562011430466276,-0.8520056486137152
2400,1,0.015065586192644089,-0.8517055660291175
2400,2,0.015214795317033661,-0.8518409261072791
2400,3,0.015011568653560714,-0.8516707440885137
2400,4,0.013696153398396872,-0.8515751223971647
2500,0,0.01562011430466276,-0.8520056486137152
2500,1,0.015065586192644089,-0.8517055660291175
2500,2,0.015214795317033661,-0.8518409261072791
2500,3,0.013696153398396872,-0.8515751223971647
2500,4,0.018536947472851544,-0.8520379337643158
2500,5,0.014108341153178602,-0.8517033807777514
2600,0,0.01562011430466276,-0.8520056486137152
2600,1,0.015065586192644089,-0.8517055660291175
2600,2,0.015214795317033661,-0.8518409261072791
2600,3,0.013696153398396872,-0.8515751223971647
2600,4,0.018536947472851544,-0.8520379337643158
2600,5,0.014108341153178602,-0.8517033807777514
2700,0,0.01562011430466276,-0.8520056486137152
2700,1,0.015065586192644089,-0.8517055660291175
2700,2,0.015214795317033661,-0.8518409261072791
2700,3,0.013696153398396872,-0.8515751223971647
2700,4,0.018536947472851544,-0.8520379337643158
2700,5,0.014108341153178602,-0.8517033807777514
2800,0,0.01562011430466276,-0.8520056486137152
2800,1,0.015065586192644089,-0.8517055660291175
2800,2,0.015214795317033661,-0.8518409261072791
2800,3,0.013696153398396872,-0.8515751223971647
2800,4,0.018536947472851544,-0.8520379337643158
2800,5,0.014108341153178602,-0.8517033807777514
2900,0,0.01562011430466276,-0.8520056486137152
2900,1,0.013696153398396872,-0.8515751223971647
2900,2,0.018536947472851544,-0.8520379337643158
2900,3,0.013993932065199624,-0.8519243324175206
3000,0,0.01562011430466276,-0.8520056486137152
3000,1,0.013696153398396872,-0.8515751223971647
3000,2,0.018536947472851544,-0.8520379337643158
3000,3,0.013993932065199624,-0.8519243324175206
3000,4,0.013385007077186345,-0.8508524382361514
3000,0,0.01562011430466276,-0.8520056486137152
3000,1,0.013696153398396872,-0.8515751223971647
3000,2,0.018536947472851544,-0.8520379337643158
3000,3,0.013993932065199624,-0.8519243324175206
3000,4,0.013385007077186345,-0.8508524382361514
