# Evaluation: 0

# Evaluation: 100
EP=0.15813464887638665 HVMinus=-0.8411002380570284 | --algorithmResult population --createInitialSolutions default --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.6474916372437134 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.1474024373091853 --mutation levyFlight --mutationProbabilityFactor 1.257749813654273 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2568605913594055 --levyFlightMutationStepSize 0.21073074573614262 --selection ranking 
EP=0.15121143977541562 HVMinus=-0.846349078972616 | --algorithmResult externalArchive --populationSizeWithArchive 104 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9906021959208857 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.7380179973526109 --blxAlphaBetaCrossoverAlpha 0.7983145413454323 --mutation linkedPolynomial --mutationProbabilityFactor 0.9238873142869342 --mutationRepairStrategy round --linkedPolynomialMutationDistributionIndex 373.41405800337816 --selection boltzmann --boltzmannTemperature 74.56418383286623 
EP=0.15126916089620662 HVMinus=-0.8479361579383543 | --algorithmResult externalArchive --populationSizeWithArchive 103 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8415807091780241 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.5961798774920162 --blxAlphaBetaCrossoverAlpha 0.8451739058389821 --mutation levyFlight --mutationProbabilityFactor 0.49091481628167555 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.079936028265654 --levyFlightMutationStepSize 0.8505091890087414 --selection boltzmann --boltzmannTemperature 26.288023342074315 
EP=0.15234158846891752 HVMinus=-0.8480320639433077 | --algorithmResult externalArchive --populationSizeWithArchive 34 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9375051936858402 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.7397626727368005 --blxAlphaBetaCrossoverAlpha 0.7990574269345336 --mutation linkedPolynomial --mutationProbabilityFactor 0.8525947114000368 --mutationRepairStrategy round --linkedPolynomialMutationDistributionIndex 39.51837444559699 --selection stochasticUniversalSampling 

# Evaluation: 600
EP=0.15121143977541562 HVMinus=-0.846349078972616 | --algorithmResult externalArchive --populationSizeWithArchive 104 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9906021959208857 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.7380179973526109 --blxAlphaBetaCrossoverAlpha 0.7983145413454323 --mutation linkedPolynomial --mutationProbabilityFactor 0.9238873142869342 --mutationRepairStrategy round --linkedPolynomialMutationDistributionIndex 373.41405800337816 --selection boltzmann --boltzmannTemperature 74.56418383286623 
EP=0.15126916089620662 HVMinus=-0.8479361579383543 | --algorithmResult externalArchive --populationSizeWithArchive 103 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8415807091780241 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.5961798774920162 --blxAlphaBetaCrossoverAlpha 0.8451739058389821 --mutation levyFlight --mutationProbabilityFactor 0.49091481628167555 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.079936028265654 --levyFlightMutationStepSize 0.8505091890087414 --selection boltzmann --boltzmannTemperature 26.288023342074315 
EP=0.15234158846891752 HVMinus=-0.8480320639433077 | --algorithmResult externalArchive --populationSizeWithArchive 34 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9375051936858402 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.7397626727368005 --blxAlphaBetaCrossoverAlpha 0.7990574269345336 --mutation linkedPolynomial --mutationProbabilityFactor 0.8525947114000368 --mutationRepairStrategy round --linkedPolynomialMutationDistributionIndex 39.51837444559699 --selection stochasticUniversalSampling 
EP=0.15270745922243717 HVMinus=-0.8482458841368318 | --algorithmResult externalArchive --populationSizeWithArchive 34 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover PCX --crossoverProbability 0.9352655486897432 --crossoverRepairStrategy bounds --pcxCrossoverZeta 0.7370703550674088 --pcxCrossoverEta 0.7611340496328491 --mutation powerLaw --mutationProbabilityFactor 0.7885041254172042 --mutationRepairStrategy bounds --powerLawMutationDelta 5.716668692991876 --selection stochasticUniversalSampling 

# Evaluation: 700
EP=0.15116372139461637 HVMinus=-0.8490677339181101 | --algorithmResult externalArchive --populationSizeWithArchive 13 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9407800511461571 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.7505849439879363 --blxAlphaBetaCrossoverAlpha 0.8435854841290176 --mutation levyFlight --mutationProbabilityFactor 0.4843383152613713 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.085097577251405 --levyFlightMutationStepSize 0.8505091890087414 --selection boltzmann --boltzmannTemperature 24.674267562302212 
EP=0.15111960138181235 HVMinus=-0.8445272219329212 | --algorithmResult externalArchive --populationSizeWithArchive 103 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8132572769505486 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.7572365045592587 --blxAlphaBetaCrossoverAlpha 0.7990655939850665 --mutation linkedPolynomial --mutationProbabilityFactor 0.908827427630268 --mutationRepairStrategy round --linkedPolynomialMutationDistributionIndex 368.87147962129376 --selection stochasticUniversalSampling 

# Evaluation: 800
EP=0.15116372139461637 HVMinus=-0.8490677339181101 | --algorithmResult externalArchive --populationSizeWithArchive 13 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9407800511461571 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.7505849439879363 --blxAlphaBetaCrossoverAlpha 0.8435854841290176 --mutation levyFlight --mutationProbabilityFactor 0.4843383152613713 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.085097577251405 --levyFlightMutationStepSize 0.8505091890087414 --selection boltzmann --boltzmannTemperature 24.674267562302212 
EP=0.151134534959582 HVMinus=-0.8477513707231549 | --algorithmResult externalArchive --populationSizeWithArchive 103 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8415807091780241 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.5961798774920162 --blxAlphaBetaCrossoverAlpha 0.8451739058389821 --mutation levyFlight --mutationProbabilityFactor 0.49091481628167555 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.079936028265654 --levyFlightMutationStepSize 0.21232131260317658 --selection boltzmann --boltzmannTemperature 26.288023342074315 
EP=0.1510548601497009 HVMinus=-0.8447228720183884 | --algorithmResult externalArchive --populationSizeWithArchive 109 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8116560557725148 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.756707346982356 --blxAlphaBetaCrossoverAlpha 0.7990934404091325 --mutation linkedPolynomial --mutationProbabilityFactor 0.8525947114000368 --mutationRepairStrategy round --linkedPolynomialMutationDistributionIndex 369.18098109611185 --selection stochasticUniversalSampling 
EP=0.15407282437479478 HVMinus=-0.8491882997197668 | --algorithmResult externalArchive --populationSizeWithArchive 15 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9109081412890707 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.7379345283562898 --blxAlphaBetaCrossoverAlpha 0.800197349397423 --mutation levyFlight --mutationProbabilityFactor 0.8618622048255549 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.5052384801315748 --levyFlightMutationStepSize 0.8476828620918133 --selection boltzmann --boltzmannTemperature 75.83889550716239 

# Evaluation: 900
EP=0.1510548601497009 HVMinus=-0.8447228720183884 | --algorithmResult externalArchive --populationSizeWithArchive 109 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8116560557725148 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.756707346982356 --blxAlphaBetaCrossoverAlpha 0.7990934404091325 --mutation linkedPolynomial --mutationProbabilityFactor 0.8525947114000368 --mutationRepairStrategy round --linkedPolynomialMutationDistributionIndex 369.18098109611185 --selection stochasticUniversalSampling 
EP=0.151700189046895 HVMinus=-0.8493586078471033 | --algorithmResult externalArchive --populationSizeWithArchive 15 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9109081412890707 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.7379345283562898 --blxAlphaBetaCrossoverAlpha 0.8015784097047586 --mutation levyFlight --mutationProbabilityFactor 0.4988467103612887 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.5156262949647696 --levyFlightMutationStepSize 0.8564383022648033 --selection boltzmann --boltzmannTemperature 75.83889550716239 
EP=0.15106126942726905 HVMinus=-0.8453251174272313 | --algorithmResult externalArchive --populationSizeWithArchive 109 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9357826938915342 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.7397626727368005 --blxAlphaBetaCrossoverAlpha 0.7990934404091325 --mutation linkedPolynomial --mutationProbabilityFactor 0.8525947114000368 --mutationRepairStrategy round --linkedPolynomialMutationDistributionIndex 41.7008426100915 --selection stochasticUniversalSampling 
EP=0.15111202268354815 HVMinus=-0.849339344011988 | --algorithmResult externalArchive --populationSizeWithArchive 15 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9077718370945959 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.7634563059403872 --blxAlphaBetaCrossoverAlpha 0.8015784097047586 --mutation levyFlight --mutationProbabilityFactor 0.4988467103612887 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.5079242941430064 --levyFlightMutationStepSize 0.8564383022648033 --selection boltzmann --boltzmannTemperature 26.486733167728605 

# Evaluation: 1000
EP=0.15111202268354815 HVMinus=-0.849339344011988 | --algorithmResult externalArchive --populationSizeWithArchive 15 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9077718370945959 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.7634563059403872 --blxAlphaBetaCrossoverAlpha 0.8015784097047586 --mutation levyFlight --mutationProbabilityFactor 0.4988467103612887 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.5079242941430064 --levyFlightMutationStepSize 0.8564383022648033 --selection boltzmann --boltzmannTemperature 26.486733167728605 
EP=0.15103758421111607 HVMinus=-0.8460956860702752 | --algorithmResult externalArchive --populationSizeWithArchive 109 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9375051936858402 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.553075420868409 --blxAlphaBetaCrossoverAlpha 0.7990574269345336 --mutation linkedPolynomial --mutationProbabilityFactor 0.4704612786283808 --mutationRepairStrategy round --linkedPolynomialMutationDistributionIndex 43.47280618355049 --selection stochasticUniversalSampling 
EP=0.15104459230796355 HVMinus=-0.8479895400623599 | --algorithmResult externalArchive --populationSizeWithArchive 93 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9389278455471358 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.5961798774920162 --blxAlphaBetaCrossoverAlpha 0.8451739058389821 --mutation levyFlight --mutationProbabilityFactor 0.49091481628167555 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.079936028265654 --levyFlightMutationStepSize 0.1992948189664211 --selection boltzmann --boltzmannTemperature 25.8167874105103 
EP=0.15108540760139105 HVMinus=-0.849186313374503 | --algorithmResult externalArchive --populationSizeWithArchive 13 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9407501663122358 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.7505849439879363 --blxAlphaBetaCrossoverAlpha 0.8433080517614028 --mutation levyFlight --mutationProbabilityFactor 0.4836839397058793 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.085097577251405 --levyFlightMutationStepSize 0.8505091890087414 --selection boltzmann --boltzmannTemperature 24.6646181276531 
EP=0.15126694656250161 HVMinus=-0.8495405995674962 | --algorithmResult externalArchive --populationSizeWithArchive 15 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9407800511461571 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.7380488462855889 --blxAlphaBetaCrossoverAlpha 0.8436318439912465 --mutation levyFlight --mutationProbabilityFactor 0.4843383152613713 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.0779842264122035 --levyFlightMutationStepSize 0.8505091890087414 --selection random 

# Evaluation: 1100
EP=0.15126694656250161 HVMinus=-0.8495405995674962 | --algorithmResult externalArchive --populationSizeWithArchive 15 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9407800511461571 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.7380488462855889 --blxAlphaBetaCrossoverAlpha 0.8436318439912465 --mutation levyFlight --mutationProbabilityFactor 0.4843383152613713 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.0779842264122035 --levyFlightMutationStepSize 0.8505091890087414 --selection random 
EP=0.15101421589245648 HVMinus=-0.8493414691653588 | --algorithmResult externalArchive --populationSizeWithArchive 15 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9109081412890707 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.735084165013332 --blxAlphaBetaCrossoverAlpha 0.8015784097047586 --mutation levyFlight --mutationProbabilityFactor 0.4988467103612887 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.5156262949647696 --levyFlightMutationStepSize 0.8564383022648033 --selection boltzmann --boltzmannTemperature 75.83889550716239 
EP=0.1510254709674102 HVMinus=-0.8494181803907056 | --algorithmResult externalArchive --populationSizeWithArchive 15 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9903460553999097 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.5960746391369548 --blxAlphaBetaCrossoverAlpha 0.8017763058904605 --mutation levyFlight --mutationProbabilityFactor 0.5030432194220517 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.0907005572883506 --levyFlightMutationStepSize 0.29139838943895513 --selection boltzmann --boltzmannTemperature 26.309727791127973 
EP=0.15197779858511648 HVMinus=-0.8496203975009654 | --algorithmResult externalArchive --populationSizeWithArchive 15 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9407800511461571 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.5983003246781247 --blxAlphaBetaCrossoverAlpha 0.8436318439912465 --mutation levyFlight --mutationProbabilityFactor 0.47745658621867504 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.5082019847327923 --levyFlightMutationStepSize 0.8505096270592121 --selection boltzmann --boltzmannTemperature 77.94656126486083 

# Evaluation: 1200
EP=0.15126694656250161 HVMinus=-0.8495405995674962 | --algorithmResult externalArchive --populationSizeWithArchive 15 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9407800511461571 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.7380488462855889 --blxAlphaBetaCrossoverAlpha 0.8436318439912465 --mutation levyFlight --mutationProbabilityFactor 0.4843383152613713 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.0779842264122035 --levyFlightMutationStepSize 0.8505091890087414 --selection random 
EP=0.15101421589245648 HVMinus=-0.8493414691653588 | --algorithmResult externalArchive --populationSizeWithArchive 15 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9109081412890707 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.735084165013332 --blxAlphaBetaCrossoverAlpha 0.8015784097047586 --mutation levyFlight --mutationProbabilityFactor 0.4988467103612887 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.5156262949647696 --levyFlightMutationStepSize 0.8564383022648033 --selection boltzmann --boltzmannTemperature 75.83889550716239 
EP=0.1510254709674102 HVMinus=-0.8494181803907056 | --algorithmResult externalArchive --populationSizeWithArchive 15 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9903460553999097 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.5960746391369548 --blxAlphaBetaCrossoverAlpha 0.8017763058904605 --mutation levyFlight --mutationProbabilityFactor 0.5030432194220517 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.0907005572883506 --levyFlightMutationStepSize 0.29139838943895513 --selection boltzmann --boltzmannTemperature 26.309727791127973 
EP=0.15197779858511648 HVMinus=-0.8496203975009654 | --algorithmResult externalArchive --populationSizeWithArchive 15 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9407800511461571 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.5983003246781247 --blxAlphaBetaCrossoverAlpha 0.8436318439912465 --mutation levyFlight --mutationProbabilityFactor 0.47745658621867504 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.5082019847327923 --levyFlightMutationStepSize 0.8505096270592121 --selection boltzmann --boltzmannTemperature 77.94656126486083 
EP=0.1514916594647359 HVMinus=-0.8495685449317641 | --algorithmResult externalArchive --populationSizeWithArchive 15 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9108433262092603 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.7386739313037958 --blxAlphaBetaCrossoverAlpha 0.8028621784365589 --mutation levyFlight --mutationProbabilityFactor 0.4988467103612887 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.5079103113750365 --levyFlightMutationStepSize 0.8564383022648033 --selection random 
EP=0.15504763316311493 HVMinus=-0.8496410530632252 | --algorithmResult externalArchive --populationSizeWithArchive 13 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9871469411915951 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.7505849439879363 --blxAlphaBetaCrossoverAlpha 0.84320551332303 --mutation levyFlight --mutationProbabilityFactor 0.4735445845026108 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.0658640547738494 --levyFlightMutationStepSize 0.8505327090090987 --selection boltzmann --boltzmannTemperature 25.450063708174653 
EP=0.15079952137958236 HVMinus=-0.848960139655028 | --algorithmResult externalArchive --populationSizeWithArchive 14 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9407800511461571 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.747427269796785 --blxAlphaBetaCrossoverAlpha 0.8435854841290176 --mutation levyFlight --mutationProbabilityFactor 0.5043114618047578 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.0865692403650562 --levyFlightMutationStepSize 0.8505091890087414 --selection boltzmann --boltzmannTemperature 24.674267562302212 
EP=0.15083417168360874 HVMinus=-0.8493048096351803 | --algorithmResult externalArchive --populationSizeWithArchive 15 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9415310159455006 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.7403290918560486 --blxAlphaBetaCrossoverAlpha 0.7919337609864655 --mutation levyFlight --mutationProbabilityFactor 0.4988467103612887 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.5156667249267137 --levyFlightMutationStepSize 0.7753622805388164 --selection random 

# Evaluation: 1300
EP=0.15126694656250161 HVMinus=-0.8495405995674962 | --algorithmResult externalArchive --populationSizeWithArchive 15 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9407800511461571 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.7380488462855889 --blxAlphaBetaCrossoverAlpha 0.8436318439912465 --mutation levyFlight --mutationProbabilityFactor 0.4843383152613713 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.0779842264122035 --levyFlightMutationStepSize 0.8505091890087414 --selection random 
