# Evaluation: 0

# Evaluation: 100
EP=0.04571087087983461 HVMinus=-0.8322642959245756 | --algorithmResult population --createInitialSolutions sobol --offspringPopulationSize 400 --variation crossoverAndMutationVariation --crossover fuzzyRecombination --crossoverProbability 0.7872645802886482 --crossoverRepairStrategy random --fuzzyRecombinationCrossoverAlpha 0.632200108398725 --mutation powerLaw --mutationProbabilityFactor 1.9071249402047732 --mutationRepairStrategy bounds --powerLawMutationDelta 7.686758322363878 --selection ranking 
EP=0.026667125851447347 HVMinus=-0.8482171127064807 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9882657668780699 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.3468650206979957 --blxAlphaBetaCrossoverAlpha 0.4976969560512668 --mutation levyFlight --mutationProbabilityFactor 0.8441075584041628 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.0585997481968983 --levyFlightMutationStepSize 0.9524347972615573 --selection tournament --selectionTournamentSize 7 

# Evaluation: 500
EP=0.026667125851447347 HVMinus=-0.8482171127064807 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9882657668780699 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.3468650206979957 --blxAlphaBetaCrossoverAlpha 0.4976969560512668 --mutation levyFlight --mutationProbabilityFactor 0.8441075584041628 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.0585997481968983 --levyFlightMutationStepSize 0.9524347972615573 --selection tournament --selectionTournamentSize 7 
EP=0.026056973698720506 HVMinus=-0.8471423150397585 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9020208975532775 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.24555634068441862 --blxAlphaBetaCrossoverAlpha 0.2610561658554174 --mutation levyFlight --mutationProbabilityFactor 1.7143146064246642 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.8670067189699064 --levyFlightMutationStepSize 0.5743072646424964 --selection tournament --selectionTournamentSize 5 

# Evaluation: 600
EP=0.025633545032761784 HVMinus=-0.8483063823141394 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9020208975532775 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.34640098040583284 --blxAlphaBetaCrossoverAlpha 0.4950941190322689 --mutation levyFlight --mutationProbabilityFactor 0.561011186889069 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.9169640839552413 --levyFlightMutationStepSize 0.5811246590700012 --selection tournament --selectionTournamentSize 6 
EP=0.02560748258202038 HVMinus=-0.8462798611798797 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.830435641947833 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.4640946782997549 --mutation levyFlight --mutationProbabilityFactor 1.7137070073154226 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1533213105969504 --levyFlightMutationStepSize 0.7335885072746098 --selection boltzmann --boltzmannTemperature 18.415870812319906 
EP=0.02591616071382546 HVMinus=-0.848417046096378 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9949741092211071 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.3981358096060562 --blxAlphaBetaCrossoverAlpha 0.5978866267564806 --mutation levyFlight --mutationProbabilityFactor 0.5675672598556917 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1496131327013432 --levyFlightMutationStepSize 0.35939728133653076 --selection stochasticUniversalSampling 

# Evaluation: 700
EP=0.02320294432870319 HVMinus=-0.8477411343548723 | --algorithmResult externalArchive --populationSizeWithArchive 36 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9038870791913627 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.24558506019578327 --blxAlphaBetaCrossoverAlpha 0.2610561658554174 --mutation levyFlight --mutationProbabilityFactor 0.9396703527554019 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1940129098025296 --levyFlightMutationStepSize 0.5743072646424964 --selection tournament --selectionTournamentSize 5 
EP=0.02326414187696802 HVMinus=-0.8485646091732452 | --algorithmResult externalArchive --populationSizeWithArchive 28 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9076050050564599 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.3981358096060562 --blxAlphaBetaCrossoverAlpha 0.5978866267564806 --mutation levyFlight --mutationProbabilityFactor 0.9714765014956465 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.071890804694805 --levyFlightMutationStepSize 0.35939728133653076 --selection stochasticUniversalSampling 

# Evaluation: 800
EP=0.022461917376691187 HVMinus=-0.8489654300642727 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9882914118390311 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.42537487725291573 --blxAlphaBetaCrossoverAlpha 0.7101371420362921 --mutation powerLaw --mutationProbabilityFactor 0.5880569170926978 --mutationRepairStrategy bounds --powerLawMutationDelta 4.242253670593191 --selection boltzmann --boltzmannTemperature 14.629183883694385 

# Evaluation: 900
EP=0.02217431260026968 HVMinus=-0.8490784832487034 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9949741092211071 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8313146397301353 --mutation levyFlight --mutationProbabilityFactor 0.5675672598556917 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1496131327013432 --levyFlightMutationStepSize 0.36486964828671165 --selection stochasticUniversalSampling 

# Evaluation: 1000
EP=0.02217431260026968 HVMinus=-0.8490784832487034 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9949741092211071 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8313146397301353 --mutation levyFlight --mutationProbabilityFactor 0.5675672598556917 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1496131327013432 --levyFlightMutationStepSize 0.36486964828671165 --selection stochasticUniversalSampling 

# Evaluation: 1100
EP=0.02217431260026968 HVMinus=-0.8490784832487034 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9949741092211071 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8313146397301353 --mutation levyFlight --mutationProbabilityFactor 0.5675672598556917 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1496131327013432 --levyFlightMutationStepSize 0.36486964828671165 --selection stochasticUniversalSampling 
EP=0.021510447847182916 HVMinus=-0.8490498287812908 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9882914118390311 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.42697747539775516 --blxAlphaBetaCrossoverAlpha 0.7260512640455308 --mutation powerLaw --mutationProbabilityFactor 0.6012913716684468 --mutationRepairStrategy bounds --powerLawMutationDelta 3.9266430570238167 --selection boltzmann --boltzmannTemperature 14.629187807427677 

# Evaluation: 1200
EP=0.021325412874843554 HVMinus=-0.8488833485733837 | --algorithmResult externalArchive --populationSizeWithArchive 34 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9879400286495106 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8313146397301353 --mutation powerLaw --mutationProbabilityFactor 0.5874651083197464 --mutationRepairStrategy bounds --powerLawMutationDelta 4.207380382579435 --selection stochasticUniversalSampling 
EP=0.02140532871338779 HVMinus=-0.8494207263508963 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9958592538458211 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8544759748973678 --mutation levyFlight --mutationProbabilityFactor 0.5671070560741391 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1498460813167974 --levyFlightMutationStepSize 0.3428194936300346 --selection boltzmann --boltzmannTemperature 14.653995309408222 

# Evaluation: 1300
EP=0.02140532871338779 HVMinus=-0.8494207263508963 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9958592538458211 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8544759748973678 --mutation levyFlight --mutationProbabilityFactor 0.5671070560741391 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1498460813167974 --levyFlightMutationStepSize 0.3428194936300346 --selection boltzmann --boltzmannTemperature 14.653995309408222 
EP=0.021044726633263785 HVMinus=-0.8492460296847825 | --algorithmResult externalArchive --populationSizeWithArchive 44 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9014841589806007 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8529676236137949 --mutation levyFlight --mutationProbabilityFactor 0.38673056468493 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.186236514574835 --levyFlightMutationStepSize 0.9488997848272953 --selection boltzmann --boltzmannTemperature 14.216591793579422 
EP=0.020978063409343255 HVMinus=-0.8492073659687117 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9949741092211071 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8313146397301353 --mutation levyFlight --mutationProbabilityFactor 0.603322050905254 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1496131327013432 --levyFlightMutationStepSize 0.36486964828671165 --selection stochasticUniversalSampling 

# Evaluation: 1400
EP=0.02140532871338779 HVMinus=-0.8494207263508963 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9958592538458211 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8544759748973678 --mutation levyFlight --mutationProbabilityFactor 0.5671070560741391 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1498460813167974 --levyFlightMutationStepSize 0.3428194936300346 --selection boltzmann --boltzmannTemperature 14.653995309408222 
EP=0.021044726633263785 HVMinus=-0.8492460296847825 | --algorithmResult externalArchive --populationSizeWithArchive 44 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9014841589806007 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8529676236137949 --mutation levyFlight --mutationProbabilityFactor 0.38673056468493 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.186236514574835 --levyFlightMutationStepSize 0.9488997848272953 --selection boltzmann --boltzmannTemperature 14.216591793579422 
EP=0.020978063409343255 HVMinus=-0.8492073659687117 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9949741092211071 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8313146397301353 --mutation levyFlight --mutationProbabilityFactor 0.603322050905254 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1496131327013432 --levyFlightMutationStepSize 0.36486964828671165 --selection stochasticUniversalSampling 
EP=0.021819286129414906 HVMinus=-0.849437864999709 | --algorithmResult externalArchive --populationSizeWithArchive 34 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9966819389611739 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8280316797282511 --mutation powerLaw --mutationProbabilityFactor 0.5867578800348408 --mutationRepairStrategy bounds --powerLawMutationDelta 4.2074685688820885 --selection stochasticUniversalSampling 

# Evaluation: 1500
EP=0.02140532871338779 HVMinus=-0.8494207263508963 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9958592538458211 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8544759748973678 --mutation levyFlight --mutationProbabilityFactor 0.5671070560741391 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1498460813167974 --levyFlightMutationStepSize 0.3428194936300346 --selection boltzmann --boltzmannTemperature 14.653995309408222 
EP=0.021044726633263785 HVMinus=-0.8492460296847825 | --algorithmResult externalArchive --populationSizeWithArchive 44 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9014841589806007 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8529676236137949 --mutation levyFlight --mutationProbabilityFactor 0.38673056468493 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.186236514574835 --levyFlightMutationStepSize 0.9488997848272953 --selection boltzmann --boltzmannTemperature 14.216591793579422 
EP=0.020978063409343255 HVMinus=-0.8492073659687117 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9949741092211071 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8313146397301353 --mutation levyFlight --mutationProbabilityFactor 0.603322050905254 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1496131327013432 --levyFlightMutationStepSize 0.36486964828671165 --selection stochasticUniversalSampling 
EP=0.021819286129414906 HVMinus=-0.849437864999709 | --algorithmResult externalArchive --populationSizeWithArchive 34 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9966819389611739 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8280316797282511 --mutation powerLaw --mutationProbabilityFactor 0.5867578800348408 --mutationRepairStrategy bounds --powerLawMutationDelta 4.2074685688820885 --selection stochasticUniversalSampling 

# Evaluation: 1600
EP=0.02140532871338779 HVMinus=-0.8494207263508963 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9958592538458211 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8544759748973678 --mutation levyFlight --mutationProbabilityFactor 0.5671070560741391 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1498460813167974 --levyFlightMutationStepSize 0.3428194936300346 --selection boltzmann --boltzmannTemperature 14.653995309408222 
EP=0.021044726633263785 HVMinus=-0.8492460296847825 | --algorithmResult externalArchive --populationSizeWithArchive 44 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9014841589806007 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8529676236137949 --mutation levyFlight --mutationProbabilityFactor 0.38673056468493 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.186236514574835 --levyFlightMutationStepSize 0.9488997848272953 --selection boltzmann --boltzmannTemperature 14.216591793579422 
EP=0.020978063409343255 HVMinus=-0.8492073659687117 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9949741092211071 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8313146397301353 --mutation levyFlight --mutationProbabilityFactor 0.603322050905254 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1496131327013432 --levyFlightMutationStepSize 0.36486964828671165 --selection stochasticUniversalSampling 
EP=0.021819286129414906 HVMinus=-0.849437864999709 | --algorithmResult externalArchive --populationSizeWithArchive 34 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9966819389611739 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8280316797282511 --mutation powerLaw --mutationProbabilityFactor 0.5867578800348408 --mutationRepairStrategy bounds --powerLawMutationDelta 4.2074685688820885 --selection stochasticUniversalSampling 

# Evaluation: 1700
EP=0.02140532871338779 HVMinus=-0.8494207263508963 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9958592538458211 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8544759748973678 --mutation levyFlight --mutationProbabilityFactor 0.5671070560741391 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1498460813167974 --levyFlightMutationStepSize 0.3428194936300346 --selection boltzmann --boltzmannTemperature 14.653995309408222 
EP=0.021044726633263785 HVMinus=-0.8492460296847825 | --algorithmResult externalArchive --populationSizeWithArchive 44 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9014841589806007 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8529676236137949 --mutation levyFlight --mutationProbabilityFactor 0.38673056468493 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.186236514574835 --levyFlightMutationStepSize 0.9488997848272953 --selection boltzmann --boltzmannTemperature 14.216591793579422 
EP=0.021819286129414906 HVMinus=-0.849437864999709 | --algorithmResult externalArchive --populationSizeWithArchive 34 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9966819389611739 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8280316797282511 --mutation powerLaw --mutationProbabilityFactor 0.5867578800348408 --mutationRepairStrategy bounds --powerLawMutationDelta 4.2074685688820885 --selection stochasticUniversalSampling 
EP=0.02088068020829176 HVMinus=-0.8492307886858939 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9948920053023541 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8544759748973678 --mutation levyFlight --mutationProbabilityFactor 0.5146061154365756 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.12261295766655 --levyFlightMutationStepSize 0.7069964593804523 --selection boltzmann --boltzmannTemperature 14.653995309408222 
EP=0.02111028682540243 HVMinus=-0.8492642878293016 | --algorithmResult externalArchive --populationSizeWithArchive 33 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9879675542595341 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8312515869740469 --mutation powerLaw --mutationProbabilityFactor 0.5874651083197464 --mutationRepairStrategy bounds --powerLawMutationDelta 4.558644368574397 --selection stochasticUniversalSampling 

# Evaluation: 1800
EP=0.02140532871338779 HVMinus=-0.8494207263508963 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9958592538458211 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8544759748973678 --mutation levyFlight --mutationProbabilityFactor 0.5671070560741391 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1498460813167974 --levyFlightMutationStepSize 0.3428194936300346 --selection boltzmann --boltzmannTemperature 14.653995309408222 
EP=0.02088068020829176 HVMinus=-0.8492307886858939 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9948920053023541 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8544759748973678 --mutation levyFlight --mutationProbabilityFactor 0.5146061154365756 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.12261295766655 --levyFlightMutationStepSize 0.7069964593804523 --selection boltzmann --boltzmannTemperature 14.653995309408222 
EP=0.020899340531107057 HVMinus=-0.8493444151932243 | --algorithmResult externalArchive --populationSizeWithArchive 22 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9948920053023541 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8544759748973678 --mutation levyFlight --mutationProbabilityFactor 0.5146061154365756 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.12261295766655 --levyFlightMutationStepSize 0.7069964593804523 --selection boltzmann --boltzmannTemperature 14.653995309408222 
EP=0.021766537985928654 HVMinus=-0.8494582328182199 | --algorithmResult externalArchive --populationSizeWithArchive 18 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9859614847667989 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8313044879575805 --mutation levyFlight --mutationProbabilityFactor 0.5690937210663902 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1324178288153945 --levyFlightMutationStepSize 0.36486964828671165 --selection stochasticUniversalSampling 

# Evaluation: 1900
EP=0.02140532871338779 HVMinus=-0.8494207263508963 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9958592538458211 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8544759748973678 --mutation levyFlight --mutationProbabilityFactor 0.5671070560741391 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1498460813167974 --levyFlightMutationStepSize 0.3428194936300346 --selection boltzmann --boltzmannTemperature 14.653995309408222 
