# Evaluation: 0

# Evaluation: 100
EP=0.1920408702416431 HVMinus=-0.5806432369768332 | --algorithmResult population --createInitialSolutions sobol --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.7210916489879727 --crossoverRepairStrategy round --sbxDistributionIndex 328.3099323998003 --mutation powerLaw --mutationProbabilityFactor 1.363759596819112 --mutationRepairStrategy bounds --powerLawMutationDelta 7.813828628853017 --selection ranking 
EP=0.1823104510689143 HVMinus=-0.5834187052811971 | --algorithmResult externalArchive --populationSizeWithArchive 118 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover PCX --crossoverProbability 0.7954540800288105 --crossoverRepairStrategy bounds --pcxCrossoverZeta 0.5343471119428146 --pcxCrossoverEta 0.8421836996435441 --mutation powerLaw --mutationProbabilityFactor 1.7805532231586219 --mutationRepairStrategy bounds --powerLawMutationDelta 7.958730046312692 --selection boltzmann --boltzmannTemperature 48.76108842141796 
EP=0.18241628942069057 HVMinus=-0.5840449101267082 | --algorithmResult externalArchive --populationSizeWithArchive 69 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.7210916489879727 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.5179387054465164 --blxAlphaBetaCrossoverAlpha 0.5343990873317561 --mutation powerLaw --mutationProbabilityFactor 1.3811138826699154 --mutationRepairStrategy bounds --powerLawMutationDelta 7.813896995000287 --selection tournament --selectionTournamentSize 9 

# Evaluation: 500
EP=0.18241628942069057 HVMinus=-0.5840449101267082 | --algorithmResult externalArchive --populationSizeWithArchive 69 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.7210916489879727 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.5179387054465164 --blxAlphaBetaCrossoverAlpha 0.5343990873317561 --mutation powerLaw --mutationProbabilityFactor 1.3811138826699154 --mutationRepairStrategy bounds --powerLawMutationDelta 7.813896995000287 --selection tournament --selectionTournamentSize 9 
EP=0.1820136157053177 HVMinus=-0.5839701704397237 | --algorithmResult externalArchive --populationSizeWithArchive 68 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.7210916489879727 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.49621999220015234 --blxAlphaBetaCrossoverAlpha 0.5346696834313183 --mutation powerLaw --mutationProbabilityFactor 1.3811138826699154 --mutationRepairStrategy bounds --powerLawMutationDelta 7.668423666139973 --selection tournament --selectionTournamentSize 9 
EP=0.1838940092813661 HVMinus=-0.5840471693839628 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.32870334110150795 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.04722881339535928 --blxAlphaBetaCrossoverAlpha 0.5523462165733652 --mutation powerLaw --mutationProbabilityFactor 1.3786741791976358 --mutationRepairStrategy bounds --powerLawMutationDelta 7.673173050285066 --selection ranking 
EP=0.18158549592708628 HVMinus=-0.583492472392103 | --algorithmResult externalArchive --populationSizeWithArchive 118 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover PCX --crossoverProbability 0.7954540800288105 --crossoverRepairStrategy bounds --pcxCrossoverZeta 0.6884519521155413 --pcxCrossoverEta 0.8421836996435441 --mutation powerLaw --mutationProbabilityFactor 1.7830829743276053 --mutationRepairStrategy bounds --powerLawMutationDelta 7.9610013476187005 --selection boltzmann --boltzmannTemperature 48.76108842141796 
EP=0.18116370863522954 HVMinus=-0.582799010267541 | --algorithmResult externalArchive --populationSizeWithArchive 34 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover UNDC --crossoverProbability 0.7309609621823082 --crossoverRepairStrategy bounds --undcCrossoverZeta 0.6603375654090374 --undcCrossoverEta 0.13449981802059177 --mutation powerLaw --mutationProbabilityFactor 1.3031401151791944 --mutationRepairStrategy bounds --powerLawMutationDelta 7.813881637264361 --selection ranking 

# Evaluation: 600
EP=0.18146789165066435 HVMinus=-0.5843847932199047 | --algorithmResult externalArchive --populationSizeWithArchive 68 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7895025273622782 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.6505346242176115 --mutation powerLaw --mutationProbabilityFactor 1.4128214223922524 --mutationRepairStrategy bounds --powerLawMutationDelta 8.725017476400096 --selection boltzmann --boltzmannTemperature 48.794731983133104 
EP=0.17995160045428701 HVMinus=-0.5837589749083493 | --algorithmResult externalArchive --populationSizeWithArchive 71 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.90694401817042 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.2853547548412474 --mutation powerLaw --mutationProbabilityFactor 1.3811138826699154 --mutationRepairStrategy bounds --powerLawMutationDelta 6.047754913745496 --selection tournament --selectionTournamentSize 9 
EP=0.18123552756978933 HVMinus=-0.5839155774367623 | --algorithmResult externalArchive --populationSizeWithArchive 34 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover UNDC --crossoverProbability 0.9026267216302468 --crossoverRepairStrategy bounds --undcCrossoverZeta 0.9883979556188986 --undcCrossoverEta 0.17658984830589208 --mutation powerLaw --mutationProbabilityFactor 1.3031401151791944 --mutationRepairStrategy bounds --powerLawMutationDelta 7.830138330907164 --selection stochasticUniversalSampling 
EP=0.18071834183769542 HVMinus=-0.5838311179707856 | --algorithmResult externalArchive --populationSizeWithArchive 116 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.90694401817042 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.2692538380740054 --mutation powerLaw --mutationProbabilityFactor 1.3811138826699154 --mutationRepairStrategy bounds --powerLawMutationDelta 6.043844844533052 --selection tournament --selectionTournamentSize 9 

# Evaluation: 700
EP=0.18008653518724296 HVMinus=-0.5843650795960862 | --algorithmResult externalArchive --populationSizeWithArchive 71 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.90694401817042 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.05165654697718958 --blxAlphaBetaCrossoverAlpha 0.5527760330571734 --mutation powerLaw --mutationProbabilityFactor 1.3849277192647762 --mutationRepairStrategy bounds --powerLawMutationDelta 6.047754913745496 --selection tournament --selectionTournamentSize 5 
EP=0.18020428610801217 HVMinus=-0.5844364180799696 | --algorithmResult externalArchive --populationSizeWithArchive 71 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.90694401817042 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.6790175897568285 --mutation powerLaw --mutationProbabilityFactor 1.3050968681026556 --mutationRepairStrategy bounds --powerLawMutationDelta 6.047754913745496 --selection tournament --selectionTournamentSize 9 
EP=0.17993331372089708 HVMinus=-0.584176566971211 | --algorithmResult externalArchive --populationSizeWithArchive 71 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.90694401817042 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.051610349793338034 --blxAlphaBetaCrossoverAlpha 0.5490243306549869 --mutation powerLaw --mutationProbabilityFactor 1.3849277192647762 --mutationRepairStrategy bounds --powerLawMutationDelta 6.049434050662219 --selection tournament --selectionTournamentSize 5 

# Evaluation: 800
EP=0.18001717944133952 HVMinus=-0.5843794342160192 | --algorithmResult externalArchive --populationSizeWithArchive 116 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.90694401817042 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.05553476555865566 --blxAlphaBetaCrossoverAlpha 0.5527760330571734 --mutation powerLaw --mutationProbabilityFactor 1.3811138826699154 --mutationRepairStrategy bounds --powerLawMutationDelta 7.53743794320115 --selection tournament --selectionTournamentSize 9 
EP=0.18012596849311777 HVMinus=-0.5847140623536417 | --algorithmResult externalArchive --populationSizeWithArchive 34 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.8925535031305821 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.6485164010440416 --mutation powerLaw --mutationProbabilityFactor 1.413143213992855 --mutationRepairStrategy bounds --powerLawMutationDelta 7.830138330907164 --selection stochasticUniversalSampling 
EP=0.18080014733904573 HVMinus=-0.5847450934521324 | --algorithmResult externalArchive --populationSizeWithArchive 39 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7337383006073812 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8264130623676192 --mutation powerLaw --mutationProbabilityFactor 1.3021594509634433 --mutationRepairStrategy bounds --powerLawMutationDelta 7.811392652047717 --selection ranking 
EP=0.17956282022098832 HVMinus=-0.5843008522086799 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.87157377304579 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.04722881339535928 --blxAlphaBetaCrossoverAlpha 0.5523462165733652 --mutation powerLaw --mutationProbabilityFactor 1.3870578339234614 --mutationRepairStrategy bounds --powerLawMutationDelta 6.061634581735665 --selection ranking 

# Evaluation: 900
EP=0.18012596849311777 HVMinus=-0.5847140623536417 | --algorithmResult externalArchive --populationSizeWithArchive 34 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.8925535031305821 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.6485164010440416 --mutation powerLaw --mutationProbabilityFactor 1.413143213992855 --mutationRepairStrategy bounds --powerLawMutationDelta 7.830138330907164 --selection stochasticUniversalSampling 
EP=0.18033927470493696 HVMinus=-0.5848976818665387 | --algorithmResult externalArchive --populationSizeWithArchive 34 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.8925535031305821 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.6485164010440416 --mutation powerLaw --mutationProbabilityFactor 1.4175155025366715 --mutationRepairStrategy bounds --powerLawMutationDelta 7.830332713747099 --selection stochasticUniversalSampling 
EP=0.1798355833530356 HVMinus=-0.5845927721206053 | --algorithmResult externalArchive --populationSizeWithArchive 71 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.90694401817042 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.502025451631256 --blxAlphaBetaCrossoverAlpha 0.5527723770842802 --mutation powerLaw --mutationProbabilityFactor 1.382701982562466 --mutationRepairStrategy bounds --powerLawMutationDelta 6.047677020618396 --selection tournament --selectionTournamentSize 9 
EP=0.17927702593654304 HVMinus=-0.5845880031912617 | --algorithmResult externalArchive --populationSizeWithArchive 58 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.907186746494367 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8750881004731368 --mutation powerLaw --mutationProbabilityFactor 1.3021594509634433 --mutationRepairStrategy bounds --powerLawMutationDelta 5.826915147600259 --selection ranking 
EP=0.1789982288295088 HVMinus=-0.5842228690181067 | --algorithmResult externalArchive --populationSizeWithArchive 58 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9225873056435008 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.03887600052429421 --blxAlphaBetaCrossoverAlpha 0.5347477327499364 --mutation powerLaw --mutationProbabilityFactor 1.6663563588449768 --mutationRepairStrategy bounds --powerLawMutationDelta 6.103850186965465 --selection tournament --selectionTournamentSize 2 

# Evaluation: 1000
EP=0.18033927470493696 HVMinus=-0.5848976818665387 | --algorithmResult externalArchive --populationSizeWithArchive 34 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.8925535031305821 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.6485164010440416 --mutation powerLaw --mutationProbabilityFactor 1.4175155025366715 --mutationRepairStrategy bounds --powerLawMutationDelta 7.830332713747099 --selection stochasticUniversalSampling 
EP=0.17927702593654304 HVMinus=-0.5845880031912617 | --algorithmResult externalArchive --populationSizeWithArchive 58 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.907186746494367 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8750881004731368 --mutation powerLaw --mutationProbabilityFactor 1.3021594509634433 --mutationRepairStrategy bounds --powerLawMutationDelta 5.826915147600259 --selection ranking 
EP=0.1789982288295088 HVMinus=-0.5842228690181067 | --algorithmResult externalArchive --populationSizeWithArchive 58 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9225873056435008 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.03887600052429421 --blxAlphaBetaCrossoverAlpha 0.5347477327499364 --mutation powerLaw --mutationProbabilityFactor 1.6663563588449768 --mutationRepairStrategy bounds --powerLawMutationDelta 6.103850186965465 --selection tournament --selectionTournamentSize 2 
EP=0.17992871717846978 HVMinus=-0.5847476188140429 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8966238679600808 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.33274067397793883 --blxAlphaBetaCrossoverAlpha 0.5635496935538816 --mutation powerLaw --mutationProbabilityFactor 1.7568789081119942 --mutationRepairStrategy bounds --powerLawMutationDelta 7.826542975530507 --selection ranking 
EP=0.17959365775262118 HVMinus=-0.5846300726929582 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9069202779690365 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8289829885078172 --mutation powerLaw --mutationProbabilityFactor 1.4823274988194766 --mutationRepairStrategy bounds --powerLawMutationDelta 6.047754913745496 --selection ranking 
EP=0.1792057284065057 HVMinus=-0.5842285576308298 | --algorithmResult externalArchive --populationSizeWithArchive 58 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8694216703509103 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.04781922781346773 --blxAlphaBetaCrossoverAlpha 0.5389075100882517 --mutation powerLaw --mutationProbabilityFactor 1.3167586120467398 --mutationRepairStrategy bounds --powerLawMutationDelta 6.060526083710032 --selection ranking 
EP=0.18160666644495574 HVMinus=-0.5849590449406626 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7337383006073812 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8264130623676192 --mutation powerLaw --mutationProbabilityFactor 1.481187582987368 --mutationRepairStrategy bounds --powerLawMutationDelta 7.573277920353766 --selection ranking 

# Evaluation: 1100
EP=0.18033927470493696 HVMinus=-0.5848976818665387 | --algorithmResult externalArchive --populationSizeWithArchive 34 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.8925535031305821 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.6485164010440416 --mutation powerLaw --mutationProbabilityFactor 1.4175155025366715 --mutationRepairStrategy bounds --powerLawMutationDelta 7.830332713747099 --selection stochasticUniversalSampling 
EP=0.1789982288295088 HVMinus=-0.5842228690181067 | --algorithmResult externalArchive --populationSizeWithArchive 58 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9225873056435008 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.03887600052429421 --blxAlphaBetaCrossoverAlpha 0.5347477327499364 --mutation powerLaw --mutationProbabilityFactor 1.6663563588449768 --mutationRepairStrategy bounds --powerLawMutationDelta 6.103850186965465 --selection tournament --selectionTournamentSize 2 
EP=0.18160666644495574 HVMinus=-0.5849590449406626 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7337383006073812 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8264130623676192 --mutation powerLaw --mutationProbabilityFactor 1.481187582987368 --mutationRepairStrategy bounds --powerLawMutationDelta 7.573277920353766 --selection ranking 
EP=0.1794473246883156 HVMinus=-0.5847551897687226 | --algorithmResult externalArchive --populationSizeWithArchive 37 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9306932696029677 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.33125981382223296 --blxAlphaBetaCrossoverAlpha 0.5347477327499364 --mutation powerLaw --mutationProbabilityFactor 1.6626062524681757 --mutationRepairStrategy bounds --powerLawMutationDelta 7.862112435913588 --selection tournament --selectionTournamentSize 2 
EP=0.1797788340928315 HVMinus=-0.5848547817910656 | --algorithmResult externalArchive --populationSizeWithArchive 39 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.8876692429933257 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.836720775541143 --mutation powerLaw --mutationProbabilityFactor 1.3021594509634433 --mutationRepairStrategy bounds --powerLawMutationDelta 6.435910452605047 --selection ranking 
EP=0.17871015951339686 HVMinus=-0.5840481546849693 | --algorithmResult externalArchive --populationSizeWithArchive 58 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9224531465095958 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.039733216852890385 --blxAlphaBetaCrossoverAlpha 0.5389075100882517 --mutation powerLaw --mutationProbabilityFactor 1.3195651465891145 --mutationRepairStrategy bounds --powerLawMutationDelta 6.10190154515466 --selection ranking 
EP=0.18129489660759227 HVMinus=-0.5849036141269155 | --algorithmResult externalArchive --populationSizeWithArchive 39 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9035060904778385 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.832664457419305 --mutation powerLaw --mutationProbabilityFactor 1.302242730695744 --mutationRepairStrategy bounds --powerLawMutationDelta 7.811392652047717 --selection ranking 
EP=0.17912288931234868 HVMinus=-0.58465536967032 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.87157377304579 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.09764790977194593 --blxAlphaBetaCrossoverAlpha 0.5523462165733652 --mutation powerLaw --mutationProbabilityFactor 1.3870578339234614 --mutationRepairStrategy bounds --powerLawMutationDelta 7.781316151432274 --selection ranking 

# Evaluation: 1200
EP=0.18033927470493696 HVMinus=-0.5848976818665387 | --algorithmResult externalArchive --populationSizeWithArchive 34 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.8925535031305821 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.6485164010440416 --mutation powerLaw --mutationProbabilityFactor 1.4175155025366715 --mutationRepairStrategy bounds --powerLawMutationDelta 7.830332713747099 --selection stochasticUniversalSampling 
EP=0.1789982288295088 HVMinus=-0.5842228690181067 | --algorithmResult externalArchive --populationSizeWithArchive 58 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9225873056435008 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.03887600052429421 --blxAlphaBetaCrossoverAlpha 0.5347477327499364 --mutation powerLaw --mutationProbabilityFactor 1.6663563588449768 --mutationRepairStrategy bounds --powerLawMutationDelta 6.103850186965465 --selection tournament --selectionTournamentSize 2 
EP=0.18160666644495574 HVMinus=-0.5849590449406626 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7337383006073812 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8264130623676192 --mutation powerLaw --mutationProbabilityFactor 1.481187582987368 --mutationRepairStrategy bounds --powerLawMutationDelta 7.573277920353766 --selection ranking 
EP=0.1794473246883156 HVMinus=-0.5847551897687226 | --algorithmResult externalArchive --populationSizeWithArchive 37 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9306932696029677 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.33125981382223296 --blxAlphaBetaCrossoverAlpha 0.5347477327499364 --mutation powerLaw --mutationProbabilityFactor 1.6626062524681757 --mutationRepairStrategy bounds --powerLawMutationDelta 7.862112435913588 --selection tournament --selectionTournamentSize 2 
EP=0.1797788340928315 HVMinus=-0.5848547817910656 | --algorithmResult externalArchive --populationSizeWithArchive 39 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.8876692429933257 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.836720775541143 --mutation powerLaw --mutationProbabilityFactor 1.3021594509634433 --mutationRepairStrategy bounds --powerLawMutationDelta 6.435910452605047 --selection ranking 
