# Evaluation: 0

# Evaluation: 100
EP=0.3925891408829252 HVMinus=-0.5830255146404771 | --algorithmResult population --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.23859992509768935 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.6153738988868253 --blxAlphaBetaCrossoverAlpha 0.8012365156606476 --mutation powerLaw --mutationProbabilityFactor 1.783427361223699 --mutationRepairStrategy bounds --powerLawMutationDelta 6.014255749361719 --selection random 
EP=0.3912185480394663 HVMinus=-0.5850294030273598 | --algorithmResult externalArchive --populationSizeWithArchive 36 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.5622172002500982 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8447088739149439 --blxAlphaBetaCrossoverAlpha 0.5730095748850438 --mutation powerLaw --mutationProbabilityFactor 1.7682583759167354 --mutationRepairStrategy round --powerLawMutationDelta 6.014255749361719 --selection random 
EP=0.39181721859575863 HVMinus=-0.5856279847767873 | --algorithmResult externalArchive --populationSizeWithArchive 64 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.20969633190771686 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8437405935309147 --blxAlphaBetaCrossoverAlpha 0.8002302360194126 --mutation powerLaw --mutationProbabilityFactor 1.783427361223699 --mutationRepairStrategy round --powerLawMutationDelta 9.636158927522601 --selection random 

# Evaluation: 600
EP=0.3912185480394663 HVMinus=-0.5850294030273598 | --algorithmResult externalArchive --populationSizeWithArchive 36 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.5622172002500982 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8447088739149439 --blxAlphaBetaCrossoverAlpha 0.5730095748850438 --mutation powerLaw --mutationProbabilityFactor 1.7682583759167354 --mutationRepairStrategy round --powerLawMutationDelta 6.014255749361719 --selection random 
EP=0.39181721859575863 HVMinus=-0.5856279847767873 | --algorithmResult externalArchive --populationSizeWithArchive 64 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.20969633190771686 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8437405935309147 --blxAlphaBetaCrossoverAlpha 0.8002302360194126 --mutation powerLaw --mutationProbabilityFactor 1.783427361223699 --mutationRepairStrategy round --powerLawMutationDelta 9.636158927522601 --selection random 
EP=0.3914645765127767 HVMinus=-0.5850665183664747 | --algorithmResult externalArchive --populationSizeWithArchive 36 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.5622172002500982 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8447088739149439 --blxAlphaBetaCrossoverAlpha 0.5731153962843646 --mutation powerLaw --mutationProbabilityFactor 1.7682583759167354 --mutationRepairStrategy bounds --powerLawMutationDelta 6.041212298976077 --selection random 
EP=0.39161595973537033 HVMinus=-0.58514828005468 | --algorithmResult externalArchive --populationSizeWithArchive 147 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.5622172002500982 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8121620612446018 --blxAlphaBetaCrossoverAlpha 0.8001064434636971 --mutation powerLaw --mutationProbabilityFactor 1.781300994474465 --mutationRepairStrategy round --powerLawMutationDelta 5.5248318505701794 --selection tournament --selectionTournamentSize 7 
EP=0.3916849527061845 HVMinus=-0.585588850820835 | --algorithmResult externalArchive --populationSizeWithArchive 36 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.3942390233469938 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8337192726328764 --mutation powerLaw --mutationProbabilityFactor 1.7672255129423597 --mutationRepairStrategy bounds --powerLawMutationDelta 7.792296592153035 --selection boltzmann --boltzmannTemperature 49.66399837300837 
EP=0.392950058927366 HVMinus=-0.5858650743258643 | --algorithmResult externalArchive --populationSizeWithArchive 64 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.2118884208286757 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8476290560142357 --blxAlphaBetaCrossoverAlpha 0.8002302360194126 --mutation powerLaw --mutationProbabilityFactor 1.783427361223699 --mutationRepairStrategy round --powerLawMutationDelta 9.589746312222577 --selection tournament --selectionTournamentSize 8 

# Evaluation: 700
EP=0.39181721859575863 HVMinus=-0.5856279847767873 | --algorithmResult externalArchive --populationSizeWithArchive 64 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.20969633190771686 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8437405935309147 --blxAlphaBetaCrossoverAlpha 0.8002302360194126 --mutation powerLaw --mutationProbabilityFactor 1.783427361223699 --mutationRepairStrategy round --powerLawMutationDelta 9.636158927522601 --selection random 
EP=0.3916849527061845 HVMinus=-0.585588850820835 | --algorithmResult externalArchive --populationSizeWithArchive 36 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.3942390233469938 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8337192726328764 --mutation powerLaw --mutationProbabilityFactor 1.7672255129423597 --mutationRepairStrategy bounds --powerLawMutationDelta 7.792296592153035 --selection boltzmann --boltzmannTemperature 49.66399837300837 
EP=0.392950058927366 HVMinus=-0.5858650743258643 | --algorithmResult externalArchive --populationSizeWithArchive 64 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.2118884208286757 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8476290560142357 --blxAlphaBetaCrossoverAlpha 0.8002302360194126 --mutation powerLaw --mutationProbabilityFactor 1.783427361223699 --mutationRepairStrategy round --powerLawMutationDelta 9.589746312222577 --selection tournament --selectionTournamentSize 8 
EP=0.3911608275179827 HVMinus=-0.5852904209462962 | --algorithmResult externalArchive --populationSizeWithArchive 64 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.39956103731526077 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8817916404577298 --blxAlphaBetaCrossoverAlpha 0.7967888493236697 --mutation powerLaw --mutationProbabilityFactor 0.9898581258935966 --mutationRepairStrategy round --powerLawMutationDelta 7.794686329348902 --selection random 
EP=0.39136535998834887 HVMinus=-0.5853682200175694 | --algorithmResult externalArchive --populationSizeWithArchive 60 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.23785824635342906 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.640867867039169 --blxAlphaBetaCrossoverAlpha 0.3698102301943338 --mutation powerLaw --mutationProbabilityFactor 1.783811023032032 --mutationRepairStrategy round --powerLawMutationDelta 7.904211908973089 --selection stochasticUniversalSampling 

# Evaluation: 800
EP=0.39181721859575863 HVMinus=-0.5856279847767873 | --algorithmResult externalArchive --populationSizeWithArchive 64 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.20969633190771686 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8437405935309147 --blxAlphaBetaCrossoverAlpha 0.8002302360194126 --mutation powerLaw --mutationProbabilityFactor 1.783427361223699 --mutationRepairStrategy round --powerLawMutationDelta 9.636158927522601 --selection random 
EP=0.392950058927366 HVMinus=-0.5858650743258643 | --algorithmResult externalArchive --populationSizeWithArchive 64 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.2118884208286757 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8476290560142357 --blxAlphaBetaCrossoverAlpha 0.8002302360194126 --mutation powerLaw --mutationProbabilityFactor 1.783427361223699 --mutationRepairStrategy round --powerLawMutationDelta 9.589746312222577 --selection tournament --selectionTournamentSize 8 
EP=0.3911608275179827 HVMinus=-0.5852904209462962 | --algorithmResult externalArchive --populationSizeWithArchive 64 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.39956103731526077 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8817916404577298 --blxAlphaBetaCrossoverAlpha 0.7967888493236697 --mutation powerLaw --mutationProbabilityFactor 0.9898581258935966 --mutationRepairStrategy round --powerLawMutationDelta 7.794686329348902 --selection random 
EP=0.39136535998834887 HVMinus=-0.5853682200175694 | --algorithmResult externalArchive --populationSizeWithArchive 60 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.23785824635342906 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.640867867039169 --blxAlphaBetaCrossoverAlpha 0.3698102301943338 --mutation powerLaw --mutationProbabilityFactor 1.783811023032032 --mutationRepairStrategy round --powerLawMutationDelta 7.904211908973089 --selection stochasticUniversalSampling 
EP=0.3915562051941461 HVMinus=-0.5856032540988764 | --algorithmResult externalArchive --populationSizeWithArchive 64 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.20981320398754705 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8437405935309147 --blxAlphaBetaCrossoverAlpha 0.8002302360194126 --mutation powerLaw --mutationProbabilityFactor 1.783427361223699 --mutationRepairStrategy round --powerLawMutationDelta 9.636158927522601 --selection random 
EP=0.39178990102187633 HVMinus=-0.5856253808112745 | --algorithmResult externalArchive --populationSizeWithArchive 37 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.2087741506932906 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8437405935309147 --blxAlphaBetaCrossoverAlpha 0.8002302360194126 --mutation powerLaw --mutationProbabilityFactor 1.9849664955187565 --mutationRepairStrategy round --powerLawMutationDelta 9.636158927522601 --selection tournament --selectionTournamentSize 7 
EP=0.3920953871763205 HVMinus=-0.5857993165067858 | --algorithmResult externalArchive --populationSizeWithArchive 66 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.2118884208286757 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8376741778731733 --blxAlphaBetaCrossoverAlpha 0.8001462535029777 --mutation powerLaw --mutationProbabilityFactor 1.7865279623021932 --mutationRepairStrategy round --powerLawMutationDelta 9.41228811752589 --selection random 

# Evaluation: 900
EP=0.39181721859575863 HVMinus=-0.5856279847767873 | --algorithmResult externalArchive --populationSizeWithArchive 64 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.20969633190771686 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8437405935309147 --blxAlphaBetaCrossoverAlpha 0.8002302360194126 --mutation powerLaw --mutationProbabilityFactor 1.783427361223699 --mutationRepairStrategy round --powerLawMutationDelta 9.636158927522601 --selection random 
EP=0.392950058927366 HVMinus=-0.5858650743258643 | --algorithmResult externalArchive --populationSizeWithArchive 64 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.2118884208286757 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8476290560142357 --blxAlphaBetaCrossoverAlpha 0.8002302360194126 --mutation powerLaw --mutationProbabilityFactor 1.783427361223699 --mutationRepairStrategy round --powerLawMutationDelta 9.589746312222577 --selection tournament --selectionTournamentSize 8 
EP=0.39136535998834887 HVMinus=-0.5853682200175694 | --algorithmResult externalArchive --populationSizeWithArchive 60 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.23785824635342906 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.640867867039169 --blxAlphaBetaCrossoverAlpha 0.3698102301943338 --mutation powerLaw --mutationProbabilityFactor 1.783811023032032 --mutationRepairStrategy round --powerLawMutationDelta 7.904211908973089 --selection stochasticUniversalSampling 
EP=0.39178990102187633 HVMinus=-0.5856253808112745 | --algorithmResult externalArchive --populationSizeWithArchive 37 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.2087741506932906 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8437405935309147 --blxAlphaBetaCrossoverAlpha 0.8002302360194126 --mutation powerLaw --mutationProbabilityFactor 1.9849664955187565 --mutationRepairStrategy round --powerLawMutationDelta 9.636158927522601 --selection tournament --selectionTournamentSize 7 
EP=0.3920953871763205 HVMinus=-0.5857993165067858 | --algorithmResult externalArchive --populationSizeWithArchive 66 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.2118884208286757 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8376741778731733 --blxAlphaBetaCrossoverAlpha 0.8001462535029777 --mutation powerLaw --mutationProbabilityFactor 1.7865279623021932 --mutationRepairStrategy round --powerLawMutationDelta 9.41228811752589 --selection random 
EP=0.39213214293917514 HVMinus=-0.5858315618814883 | --algorithmResult externalArchive --populationSizeWithArchive 64 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.20969633190771686 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.9463427201647612 --mutation powerLaw --mutationProbabilityFactor 1.7838626694819846 --mutationRepairStrategy round --powerLawMutationDelta 9.602171284804918 --selection random 
EP=0.3910290669732244 HVMinus=-0.5853007679691745 | --algorithmResult externalArchive --populationSizeWithArchive 37 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.40203809435005977 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8440394693527785 --blxAlphaBetaCrossoverAlpha 0.8243866898142271 --mutation powerLaw --mutationProbabilityFactor 1.964529804751102 --mutationRepairStrategy bounds --powerLawMutationDelta 7.743441856082142 --selection random 
EP=0.39086949688600764 HVMinus=-0.5851344455178623 | --algorithmResult externalArchive --populationSizeWithArchive 64 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.22102814440400886 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9106150046893318 --blxAlphaBetaCrossoverAlpha 0.8233032937977057 --mutation powerLaw --mutationProbabilityFactor 1.777194510770007 --mutationRepairStrategy round --powerLawMutationDelta 7.776635349652187 --selection random 
EP=0.3913777065297062 HVMinus=-0.5856061659364994 | --algorithmResult externalArchive --populationSizeWithArchive 37 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.21432221737983329 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8663838592184501 --mutation powerLaw --mutationProbabilityFactor 1.7320927107007154 --mutationRepairStrategy bounds --powerLawMutationDelta 7.820288161302803 --selection boltzmann --boltzmannTemperature 49.24438562884101 
EP=0.3919739223795708 HVMinus=-0.5856715222579664 | --algorithmResult externalArchive --populationSizeWithArchive 64 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.20827069518347532 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8476290560142357 --blxAlphaBetaCrossoverAlpha 0.8002302360194126 --mutation powerLaw --mutationProbabilityFactor 1.7833439231696613 --mutationRepairStrategy round --powerLawMutationDelta 9.439352290302171 --selection tournament --selectionTournamentSize 8 
EP=0.3915038092558896 HVMinus=-0.5856145573183037 | --algorithmResult externalArchive --populationSizeWithArchive 64 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.2119109841672659 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8023815185171098 --blxAlphaBetaCrossoverAlpha 0.798917898771256 --mutation powerLaw --mutationProbabilityFactor 1.783876938874924 --mutationRepairStrategy round --powerLawMutationDelta 9.589446909281639 --selection tournament --selectionTournamentSize 8 
EP=0.3912452365519566 HVMinus=-0.5853227885704643 | --algorithmResult externalArchive --populationSizeWithArchive 60 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.5794948995037659 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.924716084471068 --mutation powerLaw --mutationProbabilityFactor 1.7897582213655439 --mutationRepairStrategy round --powerLawMutationDelta 7.9047532344907845 --selection random 

# Evaluation: 1000
EP=0.392950058927366 HVMinus=-0.5858650743258643 | --algorithmResult externalArchive --populationSizeWithArchive 64 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.2118884208286757 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8476290560142357 --blxAlphaBetaCrossoverAlpha 0.8002302360194126 --mutation powerLaw --mutationProbabilityFactor 1.783427361223699 --mutationRepairStrategy round --powerLawMutationDelta 9.589746312222577 --selection tournament --selectionTournamentSize 8 
EP=0.39136535998834887 HVMinus=-0.5853682200175694 | --algorithmResult externalArchive --populationSizeWithArchive 60 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.23785824635342906 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.640867867039169 --blxAlphaBetaCrossoverAlpha 0.3698102301943338 --mutation powerLaw --mutationProbabilityFactor 1.783811023032032 --mutationRepairStrategy round --powerLawMutationDelta 7.904211908973089 --selection stochasticUniversalSampling 
EP=0.3920953871763205 HVMinus=-0.5857993165067858 | --algorithmResult externalArchive --populationSizeWithArchive 66 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.2118884208286757 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8376741778731733 --blxAlphaBetaCrossoverAlpha 0.8001462535029777 --mutation powerLaw --mutationProbabilityFactor 1.7865279623021932 --mutationRepairStrategy round --powerLawMutationDelta 9.41228811752589 --selection random 
EP=0.39213214293917514 HVMinus=-0.5858315618814883 | --algorithmResult externalArchive --populationSizeWithArchive 64 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.20969633190771686 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.9463427201647612 --mutation powerLaw --mutationProbabilityFactor 1.7838626694819846 --mutationRepairStrategy round --powerLawMutationDelta 9.602171284804918 --selection random 
EP=0.3910290669732244 HVMinus=-0.5853007679691745 | --algorithmResult externalArchive --populationSizeWithArchive 37 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.40203809435005977 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8440394693527785 --blxAlphaBetaCrossoverAlpha 0.8243866898142271 --mutation powerLaw --mutationProbabilityFactor 1.964529804751102 --mutationRepairStrategy bounds --powerLawMutationDelta 7.743441856082142 --selection random 
EP=0.39086949688600764 HVMinus=-0.5851344455178623 | --algorithmResult externalArchive --populationSizeWithArchive 64 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.22102814440400886 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9106150046893318 --blxAlphaBetaCrossoverAlpha 0.8233032937977057 --mutation powerLaw --mutationProbabilityFactor 1.777194510770007 --mutationRepairStrategy round --powerLawMutationDelta 7.776635349652187 --selection random 
EP=0.3913777065297062 HVMinus=-0.5856061659364994 | --algorithmResult externalArchive --populationSizeWithArchive 37 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.21432221737983329 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8663838592184501 --mutation powerLaw --mutationProbabilityFactor 1.7320927107007154 --mutationRepairStrategy bounds --powerLawMutationDelta 7.820288161302803 --selection boltzmann --boltzmannTemperature 49.24438562884101 
EP=0.3915038092558896 HVMinus=-0.5856145573183037 | --algorithmResult externalArchive --populationSizeWithArchive 64 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.2119109841672659 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8023815185171098 --blxAlphaBetaCrossoverAlpha 0.798917898771256 --mutation powerLaw --mutationProbabilityFactor 1.783876938874924 --mutationRepairStrategy round --powerLawMutationDelta 9.589446909281639 --selection tournament --selectionTournamentSize 8 
