# Evaluation: 0

# Evaluation: 100
EP=0.15917690131711057 HVMinus=-0.840865675878817 | --algorithmResult population --createInitialSolutions oppositionBased --offspringPopulationSize 400 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8718295381426735 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.35007508638825335 --blxAlphaBetaCrossoverAlpha 0.9267687676957053 --mutation uniform --mutationProbabilityFactor 1.6259546463872006 --mutationRepairStrategy bounds --uniformMutationPerturbation 0.7893428438016513 --selection boltzmann --boltzmannTemperature 6.774786980447936 
EP=0.15161297551474803 HVMinus=-0.847690706173229 | --algorithmResult externalArchive --populationSizeWithArchive 23 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9135333463158468 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.35938395346414004 --blxAlphaBetaCrossoverAlpha 0.7229847760012422 --mutation uniform --mutationProbabilityFactor 1.0943294188568058 --mutationRepairStrategy bounds --uniformMutationPerturbation 0.7876815245626991 --selection boltzmann --boltzmannTemperature 7.405586626759719 
EP=0.15570891789525926 HVMinus=-0.8485168520513241 | --algorithmResult externalArchive --populationSizeWithArchive 48 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8711599860397888 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.8955413314841849 --blxAlphaBetaCrossoverAlpha 0.9121475214757593 --mutation uniform --mutationProbabilityFactor 1.051624431829055 --mutationRepairStrategy bounds --uniformMutationPerturbation 0.8092847705216787 --selection boltzmann --boltzmannTemperature 5.12838794116455 
EP=0.15178510915147386 HVMinus=-0.8484760043878649 | --algorithmResult externalArchive --populationSizeWithArchive 48 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8733638746342572 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.8955413314841849 --blxAlphaBetaCrossoverAlpha 0.910565598971649 --mutation uniform --mutationProbabilityFactor 0.8462674734271523 --mutationRepairStrategy bounds --uniformMutationPerturbation 0.8092847705216787 --selection boltzmann --boltzmannTemperature 30.245384901012468 

# Evaluation: 900
EP=0.1566008834195866 HVMinus=-0.8487612428009881 | --algorithmResult externalArchive --populationSizeWithArchive 29 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8718295381426735 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.7707038833796028 --blxAlphaBetaCrossoverAlpha 0.959358162638109 --mutation uniform --mutationProbabilityFactor 1.0710041104306955 --mutationRepairStrategy bounds --uniformMutationPerturbation 0.7529470231771899 --selection boltzmann --boltzmannTemperature 8.336963981360222 
EP=0.1511774667316439 HVMinus=-0.848629642852415 | --algorithmResult externalArchive --populationSizeWithArchive 23 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9139389758898094 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.7700065974160127 --blxAlphaBetaCrossoverAlpha 0.7229847760012422 --mutation levyFlight --mutationProbabilityFactor 1.0649886800315382 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1556237271144614 --levyFlightMutationStepSize 0.16475111888542796 --selection ranking 
EP=0.15164263305192976 HVMinus=-0.8486575204717515 | --algorithmResult externalArchive --populationSizeWithArchive 56 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8794280804664625 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.8955413314841849 --blxAlphaBetaCrossoverAlpha 0.9122340451683764 --mutation uniform --mutationProbabilityFactor 1.051624431829055 --mutationRepairStrategy bounds --uniformMutationPerturbation 0.8090601382502594 --selection boltzmann --boltzmannTemperature 12.535361139698997 

# Evaluation: 1000
EP=0.1511774667316439 HVMinus=-0.848629642852415 | --algorithmResult externalArchive --populationSizeWithArchive 23 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9139389758898094 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.7700065974160127 --blxAlphaBetaCrossoverAlpha 0.7229847760012422 --mutation levyFlight --mutationProbabilityFactor 1.0649886800315382 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1556237271144614 --levyFlightMutationStepSize 0.16475111888542796 --selection ranking 
EP=0.15164263305192976 HVMinus=-0.8486575204717515 | --algorithmResult externalArchive --populationSizeWithArchive 56 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8794280804664625 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.8955413314841849 --blxAlphaBetaCrossoverAlpha 0.9122340451683764 --mutation uniform --mutationProbabilityFactor 1.051624431829055 --mutationRepairStrategy bounds --uniformMutationPerturbation 0.8090601382502594 --selection boltzmann --boltzmannTemperature 12.535361139698997 
EP=0.15336157870837575 HVMinus=-0.8490903457480148 | --algorithmResult externalArchive --populationSizeWithArchive 24 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9076329249074354 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.8955413314841849 --blxAlphaBetaCrossoverAlpha 0.910565598971649 --mutation uniform --mutationProbabilityFactor 0.8462674734271523 --mutationRepairStrategy bounds --uniformMutationPerturbation 0.8656211592737627 --selection boltzmann --boltzmannTemperature 30.245384901012468 
EP=0.1560073969705162 HVMinus=-0.8492564960242761 | --algorithmResult externalArchive --populationSizeWithArchive 23 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8762398549094955 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.8972122528151567 --blxAlphaBetaCrossoverAlpha 0.9001109648679431 --mutation uniform --mutationProbabilityFactor 0.8462674734271523 --mutationRepairStrategy bounds --uniformMutationPerturbation 0.8102054551812822 --selection boltzmann --boltzmannTemperature 30.245384901012468 
EP=0.1519124473283154 HVMinus=-0.8489671171249978 | --algorithmResult externalArchive --populationSizeWithArchive 24 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9135333463158468 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.7662024601119404 --blxAlphaBetaCrossoverAlpha 0.9187689859860027 --mutation uniform --mutationProbabilityFactor 1.0448535889236725 --mutationRepairStrategy bounds --uniformMutationPerturbation 0.5954184697028135 --selection boltzmann --boltzmannTemperature 31.112694328088356 

# Evaluation: 1100
EP=0.1511774667316439 HVMinus=-0.848629642852415 | --algorithmResult externalArchive --populationSizeWithArchive 23 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9139389758898094 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.7700065974160127 --blxAlphaBetaCrossoverAlpha 0.7229847760012422 --mutation levyFlight --mutationProbabilityFactor 1.0649886800315382 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1556237271144614 --levyFlightMutationStepSize 0.16475111888542796 --selection ranking 
EP=0.1560073969705162 HVMinus=-0.8492564960242761 | --algorithmResult externalArchive --populationSizeWithArchive 23 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8762398549094955 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.8972122528151567 --blxAlphaBetaCrossoverAlpha 0.9001109648679431 --mutation uniform --mutationProbabilityFactor 0.8462674734271523 --mutationRepairStrategy bounds --uniformMutationPerturbation 0.8102054551812822 --selection boltzmann --boltzmannTemperature 30.245384901012468 
EP=0.15119249760110476 HVMinus=-0.8490138467270049 | --algorithmResult externalArchive --populationSizeWithArchive 23 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.906711805099351 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.8958814897473953 --blxAlphaBetaCrossoverAlpha 0.8756867911196856 --mutation uniform --mutationProbabilityFactor 0.8462674734271523 --mutationRepairStrategy bounds --uniformMutationPerturbation 0.8618131223902402 --selection boltzmann --boltzmannTemperature 30.281591112374585 
EP=0.15217713227410676 HVMinus=-0.8491295116372616 | --algorithmResult externalArchive --populationSizeWithArchive 24 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9126627295327239 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.7535358780887087 --blxAlphaBetaCrossoverAlpha 0.9107979802831703 --mutation uniform --mutationProbabilityFactor 1.085369828918394 --mutationRepairStrategy bounds --uniformMutationPerturbation 0.8685829840294779 --selection ranking 
EP=0.15212138217924062 HVMinus=-0.8491018061295078 | --algorithmResult externalArchive --populationSizeWithArchive 23 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8719887227833117 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.8866861657967209 --blxAlphaBetaCrossoverAlpha 0.9139487167779087 --mutation uniform --mutationProbabilityFactor 1.0943294188568058 --mutationRepairStrategy bounds --uniformMutationPerturbation 0.7876815245626991 --selection boltzmann --boltzmannTemperature 27.209576718974088 

# Evaluation: 1200
EP=0.1560073969705162 HVMinus=-0.8492564960242761 | --algorithmResult externalArchive --populationSizeWithArchive 23 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8762398549094955 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.8972122528151567 --blxAlphaBetaCrossoverAlpha 0.9001109648679431 --mutation uniform --mutationProbabilityFactor 0.8462674734271523 --mutationRepairStrategy bounds --uniformMutationPerturbation 0.8102054551812822 --selection boltzmann --boltzmannTemperature 30.245384901012468 
EP=0.15119249760110476 HVMinus=-0.8490138467270049 | --algorithmResult externalArchive --populationSizeWithArchive 23 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.906711805099351 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.8958814897473953 --blxAlphaBetaCrossoverAlpha 0.8756867911196856 --mutation uniform --mutationProbabilityFactor 0.8462674734271523 --mutationRepairStrategy bounds --uniformMutationPerturbation 0.8618131223902402 --selection boltzmann --boltzmannTemperature 30.281591112374585 
EP=0.1515964621673984 HVMinus=-0.8492054713802943 | --algorithmResult externalArchive --populationSizeWithArchive 24 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9105063916569549 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.7662046023779844 --blxAlphaBetaCrossoverAlpha 0.9184641781270523 --mutation uniform --mutationProbabilityFactor 1.046366323190237 --mutationRepairStrategy bounds --uniformMutationPerturbation 0.8617140771026228 --selection ranking 
EP=0.15213018388572852 HVMinus=-0.8492512279635817 | --algorithmResult externalArchive --populationSizeWithArchive 19 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8733638746342572 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.8959871893591362 --blxAlphaBetaCrossoverAlpha 0.9103036462752723 --mutation uniform --mutationProbabilityFactor 0.84627901331561 --mutationRepairStrategy bounds --uniformMutationPerturbation 0.8086922939176663 --selection boltzmann --boltzmannTemperature 29.955518555643536 
EP=0.1509588516367894 HVMinus=-0.8489004839920083 | --algorithmResult externalArchive --populationSizeWithArchive 24 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.914368800206766 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.8903380357574575 --blxAlphaBetaCrossoverAlpha 0.9187689859860027 --mutation uniform --mutationProbabilityFactor 1.0448535889236725 --mutationRepairStrategy bounds --uniformMutationPerturbation 0.5954184697028135 --selection boltzmann --boltzmannTemperature 27.45572344243084 
