# Evaluation: 0

# Evaluation: 100
EP=0.06314295150653146 HVMinus=-0.8367803546040208 | --algorithmResult population --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6310331688215955 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6512385903007871 --blxAlphaBetaCrossoverAlpha 0.5898112162032153 --mutation linkedPolynomial --mutationProbabilityFactor 0.9262037535119327 --mutationRepairStrategy random --linkedPolynomialMutationDistributionIndex 365.9242341169159 --selection stochasticUniversalSampling 

# Evaluation: 400
EP=0.02952292071498196 HVMinus=-0.8449759802673499 | --algorithmResult externalArchive --populationSizeWithArchive 55 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9561935650334328 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.44619525842274277 --blxAlphaBetaCrossoverAlpha 0.8569465809991548 --mutation uniform --mutationProbabilityFactor 0.6171796177784009 --mutationRepairStrategy random --uniformMutationPerturbation 0.159205804400274 --selection ranking 
EP=0.03154631522614321 HVMinus=-0.8459423892707072 | --algorithmResult externalArchive --populationSizeWithArchive 39 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6220378365186034 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6976368174118007 --blxAlphaBetaCrossoverAlpha 0.8655862166776203 --mutation linkedPolynomial --mutationProbabilityFactor 0.4010535936914563 --mutationRepairStrategy random --linkedPolynomialMutationDistributionIndex 324.11594431486793 --selection tournament --selectionTournamentSize 7 

# Evaluation: 500
EP=0.026470175247823486 HVMinus=-0.8467364562687839 | --algorithmResult externalArchive --populationSizeWithArchive 39 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6220378365186034 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6742465117389039 --blxAlphaBetaCrossoverAlpha 0.8655862166776203 --mutation nonUniform --mutationProbabilityFactor 0.9222859531419559 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.13155175659926685 --selection tournament --selectionTournamentSize 5 
EP=0.026429289486173922 HVMinus=-0.8465227957626796 | --algorithmResult externalArchive --populationSizeWithArchive 39 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6220378365186034 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6737317489633254 --blxAlphaBetaCrossoverAlpha 0.8655862166776203 --mutation nonUniform --mutationProbabilityFactor 0.9222859531419559 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.15315270732351435 --selection tournament --selectionTournamentSize 5 

# Evaluation: 600
EP=0.025133013540250333 HVMinus=-0.8474116285659236 | --algorithmResult externalArchive --populationSizeWithArchive 55 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9866399710316733 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6583215946446795 --blxAlphaBetaCrossoverAlpha 0.8799577693240657 --mutation uniform --mutationProbabilityFactor 0.6242220684143301 --mutationRepairStrategy random --uniformMutationPerturbation 0.08874307996560421 --selection ranking 
EP=0.02705504484442981 HVMinus=-0.8477251767638966 | --algorithmResult externalArchive --populationSizeWithArchive 55 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9885546418187846 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6583215946446795 --blxAlphaBetaCrossoverAlpha 0.8632835413203475 --mutation nonUniform --mutationProbabilityFactor 0.6330889387412142 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.09971162402918132 --selection ranking 

# Evaluation: 700
EP=0.023967859378111214 HVMinus=-0.8488120310519829 | --algorithmResult externalArchive --populationSizeWithArchive 55 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9905632604543757 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6497637804517248 --blxAlphaBetaCrossoverAlpha 0.8539205831017563 --mutation nonUniform --mutationProbabilityFactor 0.3857543397238449 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.12214417207991969 --selection tournament --selectionTournamentSize 8 
EP=0.02390793048724951 HVMinus=-0.8483056758072512 | --algorithmResult externalArchive --populationSizeWithArchive 52 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9873108140778704 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6737317489633254 --blxAlphaBetaCrossoverAlpha 0.8658618332213546 --mutation nonUniform --mutationProbabilityFactor 0.934314514097969 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.8227897456369248 --selection tournament --selectionTournamentSize 5 

# Evaluation: 800
EP=0.02240521957170205 HVMinus=-0.8490499516320513 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9824548125342366 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6566121546295917 --blxAlphaBetaCrossoverAlpha 0.8611182171058789 --mutation nonUniform --mutationProbabilityFactor 0.6320585172660269 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.12210421225688697 --selection ranking 
EP=0.02174899265863773 HVMinus=-0.8487830431035343 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9769504933270001 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6594118355824617 --blxAlphaBetaCrossoverAlpha 0.8626506532557277 --mutation nonUniform --mutationProbabilityFactor 0.6320585172660269 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.12210421225688697 --selection ranking 

# Evaluation: 900
EP=0.02240521957170205 HVMinus=-0.8490499516320513 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9824548125342366 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6566121546295917 --blxAlphaBetaCrossoverAlpha 0.8611182171058789 --mutation nonUniform --mutationProbabilityFactor 0.6320585172660269 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.12210421225688697 --selection ranking 
EP=0.022182786886465973 HVMinus=-0.8489732119483469 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9824548125342366 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6581822485013168 --blxAlphaBetaCrossoverAlpha 0.8611182171058789 --mutation nonUniform --mutationProbabilityFactor 0.6320585172660269 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.12210421225688697 --selection ranking 
EP=0.02171736353297362 HVMinus=-0.8488688785175349 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9856448037720632 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6596775902497366 --blxAlphaBetaCrossoverAlpha 0.7976314546839122 --mutation nonUniform --mutationProbabilityFactor 0.8672684658893305 --mutationRepairStrategy bounds --nonUniformMutationPerturbation 0.8280374954239322 --selection ranking 
EP=0.022997531485237182 HVMinus=-0.8492985796182893 | --algorithmResult externalArchive --populationSizeWithArchive 52 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9918559165121996 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6496223542260356 --blxAlphaBetaCrossoverAlpha 0.8402386290741746 --mutation nonUniform --mutationProbabilityFactor 0.40003602036905933 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.12109584903670517 --selection tournament --selectionTournamentSize 5 

# Evaluation: 1000
EP=0.021576938720171183 HVMinus=-0.8491591636239273 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9997786202825877 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6594118355824617 --blxAlphaBetaCrossoverAlpha 0.8626506532557277 --mutation nonUniform --mutationProbabilityFactor 0.6320585172660269 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.12210421225688697 --selection ranking 
EP=0.023388167205032877 HVMinus=-0.8493688792911342 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.99178092849817 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6494823088851905 --blxAlphaBetaCrossoverAlpha 0.8621374682276445 --mutation nonUniform --mutationProbabilityFactor 0.3970180197968197 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.7399914740269807 --selection ranking 
EP=0.02256356939342296 HVMinus=-0.8493327212959253 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9769504933270001 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6582632894519951 --blxAlphaBetaCrossoverAlpha 0.8626506532557277 --mutation nonUniform --mutationProbabilityFactor 0.36398868161836107 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.1230342248316175 --selection ranking 

# Evaluation: 1100
EP=0.021576938720171183 HVMinus=-0.8491591636239273 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9997786202825877 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6594118355824617 --blxAlphaBetaCrossoverAlpha 0.8626506532557277 --mutation nonUniform --mutationProbabilityFactor 0.6320585172660269 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.12210421225688697 --selection ranking 
EP=0.022395581216818592 HVMinus=-0.8492792075282678 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9769504933270001 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.659425901754653 --blxAlphaBetaCrossoverAlpha 0.8551495795283683 --mutation nonUniform --mutationProbabilityFactor 0.5704293810727754 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.09592244993219817 --selection ranking 
EP=0.02485627651933357 HVMinus=-0.8495155118726456 | --algorithmResult externalArchive --populationSizeWithArchive 52 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9918167704417523 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.7512920912427942 --blxAlphaBetaCrossoverAlpha 0.8661484434735368 --mutation nonUniform --mutationProbabilityFactor 0.40003602036905933 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.12109584903670517 --selection tournament --selectionTournamentSize 5 
EP=0.02243801106456596 HVMinus=-0.84943361519924 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9824778758774042 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.673595550097383 --blxAlphaBetaCrossoverAlpha 0.8611684286496618 --mutation nonUniform --mutationProbabilityFactor 0.530771970880207 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.12210421225688697 --selection ranking 

# Evaluation: 1200
EP=0.021576938720171183 HVMinus=-0.8491591636239273 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9997786202825877 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6594118355824617 --blxAlphaBetaCrossoverAlpha 0.8626506532557277 --mutation nonUniform --mutationProbabilityFactor 0.6320585172660269 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.12210421225688697 --selection ranking 
EP=0.022395581216818592 HVMinus=-0.8492792075282678 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9769504933270001 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.659425901754653 --blxAlphaBetaCrossoverAlpha 0.8551495795283683 --mutation nonUniform --mutationProbabilityFactor 0.5704293810727754 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.09592244993219817 --selection ranking 
EP=0.02485627651933357 HVMinus=-0.8495155118726456 | --algorithmResult externalArchive --populationSizeWithArchive 52 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9918167704417523 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.7512920912427942 --blxAlphaBetaCrossoverAlpha 0.8661484434735368 --mutation nonUniform --mutationProbabilityFactor 0.40003602036905933 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.12109584903670517 --selection tournament --selectionTournamentSize 5 
EP=0.02243801106456596 HVMinus=-0.84943361519924 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9824778758774042 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.673595550097383 --blxAlphaBetaCrossoverAlpha 0.8611684286496618 --mutation nonUniform --mutationProbabilityFactor 0.530771970880207 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.12210421225688697 --selection ranking 
EP=0.022880446099252518 HVMinus=-0.8494436530130259 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9888477349959354 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6594118355824617 --blxAlphaBetaCrossoverAlpha 0.8626540581313914 --mutation nonUniform --mutationProbabilityFactor 0.4117893579882308 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.12210421225688697 --selection ranking 
EP=0.023053790393929106 HVMinus=-0.8494977656820681 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9769504933270001 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6591336200323259 --blxAlphaBetaCrossoverAlpha 0.862163020917696 --mutation nonUniform --mutationProbabilityFactor 0.36398868161836107 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.11694703036840237 --selection ranking 
EP=0.02233867871293475 HVMinus=-0.8492655504682526 | --algorithmResult externalArchive --populationSizeWithArchive 14 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9765344376953972 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.7526317572143948 --blxAlphaBetaCrossoverAlpha 0.8626506532557277 --mutation nonUniform --mutationProbabilityFactor 0.33200603325239375 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.12210276659561921 --selection ranking 

# Evaluation: 1300
EP=0.021576938720171183 HVMinus=-0.8491591636239273 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9997786202825877 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6594118355824617 --blxAlphaBetaCrossoverAlpha 0.8626506532557277 --mutation nonUniform --mutationProbabilityFactor 0.6320585172660269 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.12210421225688697 --selection ranking 
EP=0.02201063066297357 HVMinus=-0.8492943444204644 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.990896575888068 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6598211280968175 --blxAlphaBetaCrossoverAlpha 0.8662442757353513 --mutation nonUniform --mutationProbabilityFactor 0.6320399592126441 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.12105221135906749 --selection ranking 
EP=0.022026328715415076 HVMinus=-0.8493308848623095 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.990896575888068 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.7512920912427942 --blxAlphaBetaCrossoverAlpha 0.8662442757353513 --mutation nonUniform --mutationProbabilityFactor 0.6398877503330088 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.12107421952562515 --selection ranking 
EP=0.022151620236192177 HVMinus=-0.8496274819487306 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9768726491242944 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6494823088851905 --blxAlphaBetaCrossoverAlpha 0.8621374682276445 --mutation nonUniform --mutationProbabilityFactor 0.3946504946687803 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.7399914740269807 --selection ranking 
EP=0.021422671283091794 HVMinus=-0.8491156347463164 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9769504933270001 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6594205830974571 --blxAlphaBetaCrossoverAlpha 0.8626434146977096 --mutation nonUniform --mutationProbabilityFactor 0.6318627086989119 --mutationRepairStrategy bounds --nonUniformMutationPerturbation 0.122100623461357 --selection ranking 

# Evaluation: 1400
EP=0.022151620236192177 HVMinus=-0.8496274819487306 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9768726491242944 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6494823088851905 --blxAlphaBetaCrossoverAlpha 0.8621374682276445 --mutation nonUniform --mutationProbabilityFactor 0.3946504946687803 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.7399914740269807 --selection ranking 
EP=0.021384743845951053 HVMinus=-0.8492359878047864 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9824548125342366 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6566121546295917 --blxAlphaBetaCrossoverAlpha 0.8611182171058789 --mutation nonUniform --mutationProbabilityFactor 0.6320585172660269 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.12210419343397207 --selection ranking 
EP=0.021750756392591185 HVMinus=-0.8493472503381518 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9832060314779412 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6596798543808855 --blxAlphaBetaCrossoverAlpha 0.8626366693013819 --mutation nonUniform --mutationProbabilityFactor 0.6320585172660269 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.12214458291846243 --selection ranking 

# Evaluation: 1500
EP=0.022151620236192177 HVMinus=-0.8496274819487306 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9768726491242944 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6494823088851905 --blxAlphaBetaCrossoverAlpha 0.8621374682276445 --mutation nonUniform --mutationProbabilityFactor 0.3946504946687803 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.7399914740269807 --selection ranking 
EP=0.021384743845951053 HVMinus=-0.8492359878047864 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9824548125342366 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6566121546295917 --blxAlphaBetaCrossoverAlpha 0.8611182171058789 --mutation nonUniform --mutationProbabilityFactor 0.6320585172660269 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.12210419343397207 --selection ranking 
EP=0.021750756392591185 HVMinus=-0.8493472503381518 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9832060314779412 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6596798543808855 --blxAlphaBetaCrossoverAlpha 0.8626366693013819 --mutation nonUniform --mutationProbabilityFactor 0.6320585172660269 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.12214458291846243 --selection ranking 

# Evaluation: 1600
EP=0.022151620236192177 HVMinus=-0.8496274819487306 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9768726491242944 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6494823088851905 --blxAlphaBetaCrossoverAlpha 0.8621374682276445 --mutation nonUniform --mutationProbabilityFactor 0.3946504946687803 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.7399914740269807 --selection ranking 
