config_signature,rows,runs,ep_median,hv_median,rank,row_share_pct,run_share_pct,scope,front_type,budget,is_best_EP,is_best_HV,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
externalArchive|22.0|unboundedArchive|cauchy|1|crossoverAndMutationVariation|BLX-alpha|0.73423|bounds|nan|0.968887|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|1.095183|round|nan|nan|nan|nan|nan|nan|7.220867|boltzmann|nan|42.654495,1,1,0.3909206901677785,-0.5848016451399737,20,0.49019607843137253,3.3333333333333335,RWA3D,extremePointsFronts,1000,False,False,externalArchive,22.0,unboundedArchive,cauchy,1,crossoverAndMutationVariation,BLX-alpha,0.7342297503096378,bounds,,0.9688866153762554,,,,,,,,,powerLaw,1.0951833571620706,round,,,,,,,7.2208669609430975,boltzmann,,42.654495347242346
externalArchive|80.0|unboundedArchive|latinHypercubeSampling|20|crossoverAndMutationVariation|BLX-alpha-beta|0.621016|bounds|nan|nan|0.360571|0.777162|nan|nan|nan|nan|nan|nan|powerLaw|1.43644|bounds|nan|nan|nan|nan|nan|nan|8.035579|tournament|7.0|nan,1,1,0.3909275169919231,-0.5843248107451865,21,0.49019607843137253,3.3333333333333335,RWA3D,extremePointsFronts,1000,False,False,externalArchive,80.0,unboundedArchive,latinHypercubeSampling,20,crossoverAndMutationVariation,BLX-alpha-beta,0.621016443253544,bounds,,,0.3605709009750925,0.7771618392875158,,,,,,,powerLaw,1.4364396664355452,bounds,,,,,,,8.035579129069522,tournament,7.0,
externalArchive|23.0|unboundedArchive|latinHypercubeSampling|5|crossoverAndMutationVariation|BLX-alpha|0.838223|bounds|nan|0.813176|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.033305|bounds|nan|nan|nan|nan|1.068882|0.74635|nan|tournament|3.0|nan,1,1,0.3909627882497576,-0.5845809745125411,22,0.49019607843137253,3.3333333333333335,RWA3D,extremePointsFronts,1000,False,False,externalArchive,23.0,unboundedArchive,latinHypercubeSampling,5,crossoverAndMutationVariation,BLX-alpha,0.8382229090544212,bounds,,0.8131757692082101,,,,,,,,,levyFlight,1.0333046328406232,bounds,,,,,1.068881716934332,0.7463496662378767,,tournament,3.0,
externalArchive|44.0|unboundedArchive|cauchy|1|crossoverAndMutationVariation|BLX-alpha|0.994229|bounds|nan|0.965092|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|1.653252|bounds|nan|nan|nan|nan|nan|nan|8.310215|stochasticUniversalSampling|nan|nan,1,1,0.3909665149784785,-0.5850264959433481,23,0.49019607843137253,3.3333333333333335,RWA3D,extremePointsFronts,1000,False,False,externalArchive,44.0,unboundedArchive,cauchy,1,crossoverAndMutationVariation,BLX-alpha,0.9942287831501774,bounds,,0.9650921047619696,,,,,,,,,powerLaw,1.6532521382326986,bounds,,,,,,,8.310214927217814,stochasticUniversalSampling,,
externalArchive|57.0|unboundedArchive|cauchy|20|crossoverAndMutationVariation|BLX-alpha|0.800213|bounds|nan|0.886051|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|1.648165|bounds|nan|nan|nan|nan|nan|nan|9.92219|ranking|nan|nan,1,1,0.3909699237206294,-0.5847954074730485,24,0.49019607843137253,3.3333333333333335,RWA3D,extremePointsFronts,1000,False,False,externalArchive,57.0,unboundedArchive,cauchy,20,crossoverAndMutationVariation,BLX-alpha,0.80021251585414,bounds,,0.8860505153644007,,,,,,,,,powerLaw,1.6481651641781203,bounds,,,,,,,9.922189935263097,ranking,,
externalArchive|28.0|unboundedArchive|default|1|crossoverAndMutationVariation|BLX-alpha|0.903536|bounds|nan|0.815617|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|1.592848|bounds|nan|nan|nan|nan|nan|nan|9.069357|stochasticUniversalSampling|nan|nan,1,1,0.3910022383001477,-0.584780589208478,25,0.49019607843137253,3.3333333333333335,RWA3D,extremePointsFronts,1000,False,False,externalArchive,28.0,unboundedArchive,default,1,crossoverAndMutationVariation,BLX-alpha,0.9035362763589414,bounds,,0.8156165171183907,,,,,,,,,powerLaw,1.5928478943664064,bounds,,,,,,,9.06935742396511,stochasticUniversalSampling,,
externalArchive|22.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha|0.767039|bounds|nan|0.838223|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|1.546537|bounds|nan|nan|nan|nan|nan|nan|9.4212|boltzmann|nan|42.543357,1,1,0.3910072792774768,-0.5848335463120686,26,0.49019607843137253,3.3333333333333335,RWA3D,extremePointsFronts,1000,False,False,externalArchive,22.0,unboundedArchive,cauchy,10,crossoverAndMutationVariation,BLX-alpha,0.7670390912675292,bounds,,0.8382230041614982,,,,,,,,,powerLaw,1.546537426110971,bounds,,,,,,,9.421200257662711,boltzmann,,42.54335728982023
externalArchive|20.0|unboundedArchive|cauchy|1|crossoverAndMutationVariation|BLX-alpha|0.841606|bounds|nan|0.81802|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.56884|bounds|nan|nan|nan|nan|1.04551|0.752214|nan|random|nan|nan,1,1,0.3910174302917175,-0.5849048332003499,27,0.49019607843137253,3.3333333333333335,RWA3D,extremePointsFronts,1000,False,False,externalArchive,20.0,unboundedArchive,cauchy,1,crossoverAndMutationVariation,BLX-alpha,0.8416056200542136,bounds,,0.8180198711133951,,,,,,,,,levyFlight,1.5688395773872004,bounds,,,,,1.0455102433675283,0.7522138527742156,,random,,
externalArchive|20.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.891847|bounds|nan|nan|0.437086|0.73374|nan|nan|nan|nan|nan|nan|powerLaw|1.773536|bounds|nan|nan|nan|nan|nan|nan|9.273807|boltzmann|nan|35.305188,1,1,0.3910224106736068,-0.5848512893574709,28,0.49019607843137253,3.3333333333333335,RWA3D,extremePointsFronts,1000,False,False,externalArchive,20.0,unboundedArchive,cauchy,10,crossoverAndMutationVariation,BLX-alpha-beta,0.8918473639546113,bounds,,,0.4370857098016119,0.7337397543347941,,,,,,,powerLaw,1.773536237404824,bounds,,,,,,,9.273807288724289,boltzmann,,35.30518838988045
externalArchive|28.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.907742|bounds|nan|nan|0.278683|0.866596|nan|nan|nan|nan|nan|nan|powerLaw|1.852006|bounds|nan|nan|nan|nan|nan|nan|9.767433|boltzmann|nan|41.866085,1,1,0.3910268371163519,-0.5851132082946809,29,0.49019607843137253,3.3333333333333335,RWA3D,extremePointsFronts,1000,False,False,externalArchive,28.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha-beta,0.9077420526467016,bounds,,,0.2786826659792761,0.866595726752785,,,,,,,powerLaw,1.8520059478526956,bounds,,,,,,,9.767432642475288,boltzmann,,41.86608465128659
externalArchive|23.0|unboundedArchive|oppositionBased|20|crossoverAndMutationVariation|BLX-alpha|0.753627|bounds|nan|0.939672|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|1.552203|bounds|nan|nan|nan|nan|nan|nan|7.489042|random|nan|nan,1,1,0.3910275626986447,-0.584691242440346,30,0.49019607843137253,3.3333333333333335,RWA3D,extremePointsFronts,1000,False,False,externalArchive,23.0,unboundedArchive,oppositionBased,20,crossoverAndMutationVariation,BLX-alpha,0.7536270591793601,bounds,,0.9396717123635424,,,,,,,,,powerLaw,1.55220283431928,bounds,,,,,,,7.489042225467852,random,,
externalArchive|32.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha|0.770269|bounds|nan|0.853851|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.707069|bounds|nan|nan|nan|nan|1.077304|0.947514|nan|boltzmann|nan|15.173686,1,1,0.3910288230187919,-0.5848743821407902,31,0.49019607843137253,3.3333333333333335,RWA3D,extremePointsFronts,1000,False,False,externalArchive,32.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha,0.7702688771236065,bounds,,0.8538513519465039,,,,,,,,,levyFlight,1.7070687638319564,bounds,,,,,1.0773040639533629,0.94751439668268,,boltzmann,,15.173685518383335
externalArchive|36.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.976166|bounds|nan|nan|0.192649|0.714605|nan|nan|nan|nan|nan|nan|powerLaw|1.981793|bounds|nan|nan|nan|nan|nan|nan|9.257225|stochasticUniversalSampling|nan|nan,1,1,0.3910340458876258,-0.5850654564008889,32,0.49019607843137253,3.3333333333333335,RWA3D,extremePointsFronts,1000,False,False,externalArchive,36.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha-beta,0.9761660487780588,bounds,,,0.1926487560845101,0.7146049144932348,,,,,,,powerLaw,1.981792854944341,bounds,,,,,,,9.25722526030411,stochasticUniversalSampling,,
externalArchive|25.0|unboundedArchive|oppositionBased|1|crossoverAndMutationVariation|BLX-alpha-beta|0.65417|bounds|nan|nan|0.198932|0.750938|nan|nan|nan|nan|nan|nan|powerLaw|1.7183|bounds|nan|nan|nan|nan|nan|nan|7.617943|boltzmann|nan|21.97228,1,1,0.3910454588786808,-0.5849511049279191,33,0.49019607843137253,3.3333333333333335,RWA3D,extremePointsFronts,1000,False,False,externalArchive,25.0,unboundedArchive,oppositionBased,1,crossoverAndMutationVariation,BLX-alpha-beta,0.6541695822187961,bounds,,,0.1989316445189086,0.7509381649092968,,,,,,,powerLaw,1.7183000768001688,bounds,,,,,,,7.617942812804945,boltzmann,,21.97228033844344
externalArchive|18.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha|0.989161|bounds|nan|0.99058|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|0.845501|bounds|nan|nan|nan|nan|nan|nan|6.132037|stochasticUniversalSampling|nan|nan,1,1,0.3910457416676028,-0.5850302089739517,34,0.49019607843137253,3.3333333333333335,RWA3D,extremePointsFronts,1000,False,False,externalArchive,18.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha,0.989160958209068,bounds,,0.990579969285028,,,,,,,,,powerLaw,0.8455006078700298,bounds,,,,,,,6.132037162114629,stochasticUniversalSampling,,
externalArchive|32.0|unboundedArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha-beta|0.933436|round|nan|nan|0.894392|0.804079|nan|nan|nan|nan|nan|nan|powerLaw|1.58512|bounds|nan|nan|nan|nan|nan|nan|8.523931|ranking|nan|nan,1,1,0.3910463963639334,-0.5848990022647417,35,0.49019607843137253,3.3333333333333335,RWA3D,extremePointsFronts,1000,False,False,externalArchive,32.0,unboundedArchive,latinHypercubeSampling,10,crossoverAndMutationVariation,BLX-alpha-beta,0.9334359079687008,round,,,0.8943919954149735,0.8040787931161109,,,,,,,powerLaw,1.585119910059656,bounds,,,,,,,8.523931428308156,ranking,,
externalArchive|22.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.892269|bounds|nan|nan|0.437093|0.73374|nan|nan|nan|nan|nan|nan|powerLaw|1.850558|bounds|nan|nan|nan|nan|nan|nan|9.186573|boltzmann|nan|47.341479,1,1,0.3910495886592719,-0.5849809722546098,36,0.49019607843137253,3.3333333333333335,RWA3D,extremePointsFronts,1000,False,False,externalArchive,22.0,unboundedArchive,cauchy,10,crossoverAndMutationVariation,BLX-alpha-beta,0.8922692129912665,bounds,,,0.4370926336730323,0.7337404586770837,,,,,,,powerLaw,1.85055773705053,bounds,,,,,,,9.186572730045478,boltzmann,,47.341479087795136
externalArchive|28.0|unboundedArchive|sobol|20|crossoverAndMutationVariation|BLX-alpha|0.947929|bounds|nan|0.969647|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|1.649007|bounds|nan|nan|nan|nan|nan|nan|7.322526|random|nan|nan,1,1,0.3910535381732154,-0.5849180252898432,37,0.49019607843137253,3.3333333333333335,RWA3D,extremePointsFronts,1000,False,False,externalArchive,28.0,unboundedArchive,sobol,20,crossoverAndMutationVariation,BLX-alpha,0.947928949271296,bounds,,0.969647027989098,,,,,,,,,powerLaw,1.6490067582946604,bounds,,,,,,,7.322525910190132,random,,
externalArchive|29.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.936856|round|nan|nan|0.841258|0.902015|nan|nan|nan|nan|nan|nan|powerLaw|1.228247|bounds|nan|nan|nan|nan|nan|nan|7.155505|ranking|nan|nan,1,1,0.3910567273950041,-0.5850068376281529,38,0.49019607843137253,3.3333333333333335,RWA3D,extremePointsFronts,1000,False,False,externalArchive,29.0,unboundedArchive,cauchy,10,crossoverAndMutationVariation,BLX-alpha-beta,0.9368564096599024,round,,,0.8412580619095478,0.9020147339704596,,,,,,,powerLaw,1.2282471976694582,bounds,,,,,,,7.155504773646332,ranking,,
externalArchive|31.0|unboundedArchive|latinHypercubeSampling|5|crossoverAndMutationVariation|BLX-alpha|0.833529|bounds|nan|0.814099|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|1.640727|bounds|nan|nan|nan|nan|nan|nan|7.759668|boltzmann|nan|26.385626,1,1,0.3910585927525026,-0.5847819341243985,39,0.49019607843137253,3.3333333333333335,RWA3D,extremePointsFronts,1000,False,False,externalArchive,31.0,unboundedArchive,latinHypercubeSampling,5,crossoverAndMutationVariation,BLX-alpha,0.8335291596619816,bounds,,0.8140993471302006,,,,,,,,,powerLaw,1.6407272035888465,bounds,,,,,,,7.759668249394071,boltzmann,,26.3856262147331
