# Evaluation: 0

# Evaluation: 100
EP=0.18991900926567384 HVMinus=-0.5805762276321103 | --algorithmResult population --createInitialSolutions sobol --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover PCX --crossoverProbability 0.2114605942425981 --crossoverRepairStrategy round --pcxCrossoverZeta 0.16910673985142466 --pcxCrossoverEta 0.389429030756425 --mutation powerLaw --mutationProbabilityFactor 1.6262410646679548 --mutationRepairStrategy bounds --powerLawMutationDelta 5.756019595784592 --selection stochasticUniversalSampling 
# Evaluation: 600
EP=0.17966373521862974 HVMinus=-0.5839480618549382 | --algorithmResult externalArchive --populationSizeWithArchive 27 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.49723928840545856 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.6505422310159497 --blxAlphaBetaCrossoverAlpha 0.43578912213949583 --mutation levyFlight --mutationProbabilityFactor 1.5818168621926139 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.4729523235061597 --levyFlightMutationStepSize 0.7036797875123464 --selection boltzmann --boltzmannTemperature 15.01035338462547 
EP=0.18029117940833728 HVMinus=-0.5840359014820601 | --algorithmResult externalArchive --populationSizeWithArchive 121 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6877476790397147 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.20830924388227146 --blxAlphaBetaCrossoverAlpha 0.7265891069197614 --mutation powerLaw --mutationProbabilityFactor 1.6313780569760994 --mutationRepairStrategy bounds --powerLawMutationDelta 5.842821778308804 --selection stochasticUniversalSampling 
EP=0.18227441359703608 HVMinus=-0.5844586102908089 | --algorithmResult externalArchive --populationSizeWithArchive 26 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6878619581003291 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.09889986083066975 --blxAlphaBetaCrossoverAlpha 0.7598560328224606 --mutation powerLaw --mutationProbabilityFactor 1.3861850376456024 --mutationRepairStrategy round --powerLawMutationDelta 8.889942297865689 --selection ranking 
EP=0.18293332904932133 HVMinus=-0.5846161889615425 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6878619581003291 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.5863895645718172 --blxAlphaBetaCrossoverAlpha 0.7676038833397455 --mutation powerLaw --mutationProbabilityFactor 1.6355160724580178 --mutationRepairStrategy round --powerLawMutationDelta 9.873147215196841 --selection ranking 

# Evaluation: 700
EP=0.17966373521862974 HVMinus=-0.5839480618549382 | --algorithmResult externalArchive --populationSizeWithArchive 27 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.49723928840545856 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.6505422310159497 --blxAlphaBetaCrossoverAlpha 0.43578912213949583 --mutation levyFlight --mutationProbabilityFactor 1.5818168621926139 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.4729523235061597 --levyFlightMutationStepSize 0.7036797875123464 --selection boltzmann --boltzmannTemperature 15.01035338462547 
EP=0.18029117940833728 HVMinus=-0.5840359014820601 | --algorithmResult externalArchive --populationSizeWithArchive 121 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6877476790397147 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.20830924388227146 --blxAlphaBetaCrossoverAlpha 0.7265891069197614 --mutation powerLaw --mutationProbabilityFactor 1.6313780569760994 --mutationRepairStrategy bounds --powerLawMutationDelta 5.842821778308804 --selection stochasticUniversalSampling 
EP=0.18071745231296246 HVMinus=-0.5840989868066949 | --algorithmResult externalArchive --populationSizeWithArchive 121 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6877473396695915 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.20819017837538512 --blxAlphaBetaCrossoverAlpha 0.7265891069197614 --mutation powerLaw --mutationProbabilityFactor 1.6319585194717672 --mutationRepairStrategy bounds --powerLawMutationDelta 5.842821778308804 --selection boltzmann --boltzmannTemperature 33.956222142486425 
EP=0.18063845564119085 HVMinus=-0.5840381186496352 | --algorithmResult externalArchive --populationSizeWithArchive 29 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.49723928840545856 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.6505422310159497 --blxAlphaBetaCrossoverAlpha 0.43578912213949583 --mutation levyFlight --mutationProbabilityFactor 1.540648357054502 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.4729523235061597 --levyFlightMutationStepSize 0.7036797875123464 --selection boltzmann --boltzmannTemperature 15.01035338462547 
EP=0.18109524542536518 HVMinus=-0.584713070480431 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6878619581003291 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.09891588902359354 --blxAlphaBetaCrossoverAlpha 0.7598560328224606 --mutation powerLaw --mutationProbabilityFactor 1.4272938633889112 --mutationRepairStrategy bounds --powerLawMutationDelta 8.927969129360804 --selection ranking 

# Evaluation: 800
EP=0.17966373521862974 HVMinus=-0.5839480618549382 | --algorithmResult externalArchive --populationSizeWithArchive 27 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.49723928840545856 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.6505422310159497 --blxAlphaBetaCrossoverAlpha 0.43578912213949583 --mutation levyFlight --mutationProbabilityFactor 1.5818168621926139 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.4729523235061597 --levyFlightMutationStepSize 0.7036797875123464 --selection boltzmann --boltzmannTemperature 15.01035338462547 
EP=0.1799068445929867 HVMinus=-0.5844097736103959 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6878619581003291 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.6757010018078382 --blxAlphaBetaCrossoverAlpha 0.7595490329144262 --mutation levyFlight --mutationProbabilityFactor 1.4250213108510106 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.476491033026225 --levyFlightMutationStepSize 0.9220636225589796 --selection ranking 
EP=0.18111216918656467 HVMinus=-0.5848996094982601 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6878619581003291 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.099229811978214 --blxAlphaBetaCrossoverAlpha 0.7598560328224606 --mutation powerLaw --mutationProbabilityFactor 1.4272677256992048 --mutationRepairStrategy bounds --powerLawMutationDelta 9.880458345108199 --selection ranking 
EP=0.18189529825698517 HVMinus=-0.5849352599588163 | --algorithmResult externalArchive --populationSizeWithArchive 26 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6878619581003291 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.09371051282186474 --blxAlphaBetaCrossoverAlpha 0.7598560328224606 --mutation powerLaw --mutationProbabilityFactor 1.4272697563609742 --mutationRepairStrategy bounds --powerLawMutationDelta 9.880458345108199 --selection ranking 
EP=0.17979464283196953 HVMinus=-0.584169987848311 | --algorithmResult externalArchive --populationSizeWithArchive 123 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6877476790397147 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.6429632232383036 --blxAlphaBetaCrossoverAlpha 0.7726560050876089 --mutation powerLaw --mutationProbabilityFactor 1.6319040977539985 --mutationRepairStrategy bounds --powerLawMutationDelta 5.816967784517129 --selection boltzmann --boltzmannTemperature 41.01680158932301 
EP=0.179669530606452 HVMinus=-0.5841660534818887 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6011537418575928 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.20690533498852293 --blxAlphaBetaCrossoverAlpha 0.7166745191581673 --mutation powerLaw --mutationProbabilityFactor 0.8758158850279872 --mutationRepairStrategy bounds --powerLawMutationDelta 5.799069489093606 --selection stochasticUniversalSampling 
EP=0.18030233287215616 HVMinus=-0.5847756097974092 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8341112854669019 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.0989165454970318 --blxAlphaBetaCrossoverAlpha 0.7598560328224606 --mutation powerLaw --mutationProbabilityFactor 1.386060831790216 --mutationRepairStrategy bounds --powerLawMutationDelta 8.927969129360804 --selection ranking 

# Evaluation: 900
EP=0.18111216918656467 HVMinus=-0.5848996094982601 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6878619581003291 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.099229811978214 --blxAlphaBetaCrossoverAlpha 0.7598560328224606 --mutation powerLaw --mutationProbabilityFactor 1.4272677256992048 --mutationRepairStrategy bounds --powerLawMutationDelta 9.880458345108199 --selection ranking 
EP=0.179669530606452 HVMinus=-0.5841660534818887 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6011537418575928 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.20690533498852293 --blxAlphaBetaCrossoverAlpha 0.7166745191581673 --mutation powerLaw --mutationProbabilityFactor 0.8758158850279872 --mutationRepairStrategy bounds --powerLawMutationDelta 5.799069489093606 --selection stochasticUniversalSampling 
EP=0.17985291153041993 HVMinus=-0.584859830282228 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6878619581003291 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.1169951333381482 --blxAlphaBetaCrossoverAlpha 0.7786158984776804 --mutation powerLaw --mutationProbabilityFactor 1.4272697563609742 --mutationRepairStrategy bounds --powerLawMutationDelta 5.832053184110044 --selection ranking 
EP=0.17926568452884203 HVMinus=-0.583974018957023 | --algorithmResult externalArchive --populationSizeWithArchive 20 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.693175055483408 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.09754517363847398 --blxAlphaBetaCrossoverAlpha 0.285929482890265 --mutation powerLaw --mutationProbabilityFactor 1.6319585194717672 --mutationRepairStrategy bounds --powerLawMutationDelta 5.7906547237402695 --selection boltzmann --boltzmannTemperature 77.68297643114542 
EP=0.18160804706322128 HVMinus=-0.5849623797222412 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.687744821485573 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.1169951333381482 --blxAlphaBetaCrossoverAlpha 0.7598560328224606 --mutation powerLaw --mutationProbabilityFactor 1.4272697563609742 --mutationRepairStrategy bounds --powerLawMutationDelta 9.88613118797926 --selection ranking 
EP=0.1798341814847305 HVMinus=-0.5846232602809819 | --algorithmResult externalArchive --populationSizeWithArchive 19 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.693175055483408 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.09781681032788017 --blxAlphaBetaCrossoverAlpha 0.7600796649852086 --mutation powerLaw --mutationProbabilityFactor 1.6319585194717672 --mutationRepairStrategy bounds --powerLawMutationDelta 5.754670191915888 --selection ranking 
EP=0.17976960944683382 HVMinus=-0.5844902422179445 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6878619581003291 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.1169951333381482 --blxAlphaBetaCrossoverAlpha 0.7786158984776804 --mutation powerLaw --mutationProbabilityFactor 1.4272697563609742 --mutationRepairStrategy bounds --powerLawMutationDelta 5.832053184110044 --selection ranking 

# Evaluation: 1000
EP=0.17985291153041993 HVMinus=-0.584859830282228 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6878619581003291 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.1169951333381482 --blxAlphaBetaCrossoverAlpha 0.7786158984776804 --mutation powerLaw --mutationProbabilityFactor 1.4272697563609742 --mutationRepairStrategy bounds --powerLawMutationDelta 5.832053184110044 --selection ranking 
EP=0.17926568452884203 HVMinus=-0.583974018957023 | --algorithmResult externalArchive --populationSizeWithArchive 20 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.693175055483408 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.09754517363847398 --blxAlphaBetaCrossoverAlpha 0.285929482890265 --mutation powerLaw --mutationProbabilityFactor 1.6319585194717672 --mutationRepairStrategy bounds --powerLawMutationDelta 5.7906547237402695 --selection boltzmann --boltzmannTemperature 77.68297643114542 
EP=0.18059513095503407 HVMinus=-0.5849601642822804 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6878619581003291 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.099229811978214 --blxAlphaBetaCrossoverAlpha 0.7598560328224606 --mutation powerLaw --mutationProbabilityFactor 1.3860033300369157 --mutationRepairStrategy bounds --powerLawMutationDelta 9.880458345108199 --selection ranking 
EP=0.18063731986419077 HVMinus=-0.5850306523888338 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6878619581003291 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.1182698474790521 --blxAlphaBetaCrossoverAlpha 0.7597369550901111 --mutation powerLaw --mutationProbabilityFactor 1.4272697563609742 --mutationRepairStrategy bounds --powerLawMutationDelta 9.924370033382221 --selection ranking 
EP=0.17927502044913232 HVMinus=-0.5845239661526221 | --algorithmResult externalArchive --populationSizeWithArchive 29 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6838909875627958 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.7194723181952163 --blxAlphaBetaCrossoverAlpha 0.7704335703539477 --mutation levyFlight --mutationProbabilityFactor 1.4669688757649513 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.212433646146616 --levyFlightMutationStepSize 0.7253455185663384 --selection stochasticUniversalSampling 
EP=0.1798245329095242 HVMinus=-0.5847188602943255 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6878619581003291 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.1169951333381482 --blxAlphaBetaCrossoverAlpha 0.7782129680733875 --mutation powerLaw --mutationProbabilityFactor 1.4272697563609742 --mutationRepairStrategy bounds --powerLawMutationDelta 5.832053184110044 --selection ranking 
EP=0.18039574394169908 HVMinus=-0.5849294146770018 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6878614040889527 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.21217890894041774 --blxAlphaBetaCrossoverAlpha 0.7588760815032554 --mutation powerLaw --mutationProbabilityFactor 1.427225047203843 --mutationRepairStrategy bounds --powerLawMutationDelta 7.796007511279445 --selection ranking 

# Evaluation: 1100
EP=0.17985291153041993 HVMinus=-0.584859830282228 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6878619581003291 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.1169951333381482 --blxAlphaBetaCrossoverAlpha 0.7786158984776804 --mutation powerLaw --mutationProbabilityFactor 1.4272697563609742 --mutationRepairStrategy bounds --powerLawMutationDelta 5.832053184110044 --selection ranking 
EP=0.18059513095503407 HVMinus=-0.5849601642822804 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6878619581003291 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.099229811978214 --blxAlphaBetaCrossoverAlpha 0.7598560328224606 --mutation powerLaw --mutationProbabilityFactor 1.3860033300369157 --mutationRepairStrategy bounds --powerLawMutationDelta 9.880458345108199 --selection ranking 
EP=0.18063731986419077 HVMinus=-0.5850306523888338 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6878619581003291 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.1182698474790521 --blxAlphaBetaCrossoverAlpha 0.7597369550901111 --mutation powerLaw --mutationProbabilityFactor 1.4272697563609742 --mutationRepairStrategy bounds --powerLawMutationDelta 9.924370033382221 --selection ranking 
EP=0.1798245329095242 HVMinus=-0.5847188602943255 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6878619581003291 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.1169951333381482 --blxAlphaBetaCrossoverAlpha 0.7782129680733875 --mutation powerLaw --mutationProbabilityFactor 1.4272697563609742 --mutationRepairStrategy bounds --powerLawMutationDelta 5.832053184110044 --selection ranking 
EP=0.18039574394169908 HVMinus=-0.5849294146770018 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6878614040889527 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.21217890894041774 --blxAlphaBetaCrossoverAlpha 0.7588760815032554 --mutation powerLaw --mutationProbabilityFactor 1.427225047203843 --mutationRepairStrategy bounds --powerLawMutationDelta 7.796007511279445 --selection ranking 
