# Evaluation: 0

# Evaluation: 100
EP=0.1869458948745761 HVMinus=-0.5827705151550894 | --algorithmResult population --createInitialSolutions scatterSearch --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9848073009741336 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.79066448421099 --mutation powerLaw --mutationProbabilityFactor 1.2249176407207192 --mutationRepairStrategy round --powerLawMutationDelta 6.39103593137894 --selection tournament --selectionTournamentSize 4 
EP=0.18226307411879542 HVMinus=-0.5841410393799887 | --algorithmResult externalArchive --populationSizeWithArchive 42 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6932335566119356 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6972085493643804 --blxAlphaBetaCrossoverAlpha 0.18733070096977045 --mutation powerLaw --mutationProbabilityFactor 1.0842608679190557 --mutationRepairStrategy round --powerLawMutationDelta 7.914291515529458 --selection stochasticUniversalSampling 

# Evaluation: 500
EP=0.18119984775123885 HVMinus=-0.5839717594681803 | --algorithmResult externalArchive --populationSizeWithArchive 154 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9848073009741336 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.79066448421099 --mutation powerLaw --mutationProbabilityFactor 1.2249176407207192 --mutationRepairStrategy round --powerLawMutationDelta 6.393050325720213 --selection tournament --selectionTournamentSize 9 
EP=0.18213562166452466 HVMinus=-0.5841514420695074 | --algorithmResult externalArchive --populationSizeWithArchive 43 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6932335566119356 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6972085493643804 --blxAlphaBetaCrossoverAlpha 0.25538632875748224 --mutation powerLaw --mutationProbabilityFactor 1.0842608679190557 --mutationRepairStrategy round --powerLawMutationDelta 7.8308963937592155 --selection stochasticUniversalSampling 
EP=0.18197719720891128 HVMinus=-0.5840818941007998 | --algorithmResult externalArchive --populationSizeWithArchive 11 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9460099639681995 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.3181174954799357 --blxAlphaBetaCrossoverAlpha 0.967828879578815 --mutation powerLaw --mutationProbabilityFactor 1.0875860782869877 --mutationRepairStrategy round --powerLawMutationDelta 8.961854243831624 --selection boltzmann --boltzmannTemperature 15.954616863121236 

# Evaluation: 600
EP=0.18095838297709932 HVMinus=-0.5849163035513003 | --algorithmResult externalArchive --populationSizeWithArchive 43 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6932335566119356 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.8296867087007826 --blxAlphaBetaCrossoverAlpha 0.9475178165562976 --mutation powerLaw --mutationProbabilityFactor 1.0842608679190557 --mutationRepairStrategy round --powerLawMutationDelta 7.8308963937592155 --selection stochasticUniversalSampling 
EP=0.18054189435768017 HVMinus=-0.583993130021128 | --algorithmResult externalArchive --populationSizeWithArchive 94 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.8861419082803023 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8849778822398486 --mutation levyFlight --mutationProbabilityFactor 1.0949894295169988 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.3949558554208419 --levyFlightMutationStepSize 0.5585527331271891 --selection boltzmann --boltzmannTemperature 46.34574083382521 

# Evaluation: 700
EP=0.18095838297709932 HVMinus=-0.5849163035513003 | --algorithmResult externalArchive --populationSizeWithArchive 43 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6932335566119356 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.8296867087007826 --blxAlphaBetaCrossoverAlpha 0.9475178165562976 --mutation powerLaw --mutationProbabilityFactor 1.0842608679190557 --mutationRepairStrategy round --powerLawMutationDelta 7.8308963937592155 --selection stochasticUniversalSampling 
EP=0.18001209102518181 HVMinus=-0.5843793133924238 | --algorithmResult externalArchive --populationSizeWithArchive 135 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9447248697214551 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.5989312812050792 --blxAlphaBetaCrossoverAlpha 0.9757209117036219 --mutation powerLaw --mutationProbabilityFactor 1.204201494807632 --mutationRepairStrategy bounds --powerLawMutationDelta 6.425067675222671 --selection tournament --selectionTournamentSize 3 
EP=0.18014210705474343 HVMinus=-0.5844879213276315 | --algorithmResult externalArchive --populationSizeWithArchive 77 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.8861419082803023 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8849778822398486 --mutation powerLaw --mutationProbabilityFactor 1.0914797085957095 --mutationRepairStrategy bounds --powerLawMutationDelta 9.009878885821273 --selection boltzmann --boltzmannTemperature 71.27479907331248 
EP=0.18062469217685873 HVMinus=-0.5849119022480321 | --algorithmResult externalArchive --populationSizeWithArchive 42 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6933307241465212 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.5132512891523255 --blxAlphaBetaCrossoverAlpha 0.9282200107890218 --mutation powerLaw --mutationProbabilityFactor 1.0836378493083725 --mutationRepairStrategy bounds --powerLawMutationDelta 7.914291515529458 --selection stochasticUniversalSampling 

# Evaluation: 800
EP=0.1804882142197859 HVMinus=-0.584991247483408 | --algorithmResult externalArchive --populationSizeWithArchive 14 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9457615653438661 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.5943896236771292 --blxAlphaBetaCrossoverAlpha 0.9532687106064438 --mutation powerLaw --mutationProbabilityFactor 1.204201494807632 --mutationRepairStrategy bounds --powerLawMutationDelta 9.471496827377258 --selection boltzmann --boltzmannTemperature 17.578049567948447 
EP=0.17974555410516554 HVMinus=-0.5847220765715879 | --algorithmResult externalArchive --populationSizeWithArchive 39 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9447248697214551 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.5989312812050792 --blxAlphaBetaCrossoverAlpha 0.9574039567943222 --mutation powerLaw --mutationProbabilityFactor 1.172966402183678 --mutationRepairStrategy bounds --powerLawMutationDelta 6.425067675222671 --selection tournament --selectionTournamentSize 3 
EP=0.17994298965211544 HVMinus=-0.584813379845368 | --algorithmResult externalArchive --populationSizeWithArchive 38 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9842960835164658 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.6995118291644081 --blxAlphaBetaCrossoverAlpha 0.8750481169018318 --mutation powerLaw --mutationProbabilityFactor 1.0832276487128691 --mutationRepairStrategy round --powerLawMutationDelta 7.979905365697089 --selection stochasticUniversalSampling 
EP=0.1802296400383685 HVMinus=-0.5848232876249212 | --algorithmResult externalArchive --populationSizeWithArchive 42 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6932287866098102 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.5132512891523255 --blxAlphaBetaCrossoverAlpha 0.9788813828464245 --mutation powerLaw --mutationProbabilityFactor 1.0836609380881657 --mutationRepairStrategy bounds --powerLawMutationDelta 6.398921149295465 --selection stochasticUniversalSampling 
EP=0.18032770077771046 HVMinus=-0.5849140954395615 | --algorithmResult externalArchive --populationSizeWithArchive 14 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9459209086430426 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.5941155048526142 --blxAlphaBetaCrossoverAlpha 0.9711398706325224 --mutation powerLaw --mutationProbabilityFactor 1.19919754472558 --mutationRepairStrategy bounds --powerLawMutationDelta 9.410631745924432 --selection stochasticUniversalSampling 

# Evaluation: 900
EP=0.17974555410516554 HVMinus=-0.5847220765715879 | --algorithmResult externalArchive --populationSizeWithArchive 39 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9447248697214551 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.5989312812050792 --blxAlphaBetaCrossoverAlpha 0.9574039567943222 --mutation powerLaw --mutationProbabilityFactor 1.172966402183678 --mutationRepairStrategy bounds --powerLawMutationDelta 6.425067675222671 --selection tournament --selectionTournamentSize 3 
EP=0.18005406439155025 HVMinus=-0.5849257813470127 | --algorithmResult externalArchive --populationSizeWithArchive 43 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6932238201076857 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.5244562411438356 --blxAlphaBetaCrossoverAlpha 0.9173300738967313 --mutation powerLaw --mutationProbabilityFactor 1.0842661008061882 --mutationRepairStrategy bounds --powerLawMutationDelta 7.9149034377842105 --selection stochasticUniversalSampling 
EP=0.1791034997919312 HVMinus=-0.5844823883911285 | --algorithmResult externalArchive --populationSizeWithArchive 135 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9447248697214551 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.5989506274652029 --blxAlphaBetaCrossoverAlpha 0.9757209117036219 --mutation powerLaw --mutationProbabilityFactor 1.204201494807632 --mutationRepairStrategy bounds --powerLawMutationDelta 6.425067675222671 --selection tournament --selectionTournamentSize 3 
EP=0.17937427460614722 HVMinus=-0.5846249700915686 | --algorithmResult externalArchive --populationSizeWithArchive 43 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9457615653438661 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.587671592822689 --blxAlphaBetaCrossoverAlpha 0.8778477456084411 --mutation powerLaw --mutationProbabilityFactor 1.204201494807632 --mutationRepairStrategy round --powerLawMutationDelta 9.471496827377258 --selection boltzmann --boltzmannTemperature 81.84197055537344 
EP=0.179813950156804 HVMinus=-0.5848536359222044 | --algorithmResult externalArchive --populationSizeWithArchive 42 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9459209086430426 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.5917538564792024 --blxAlphaBetaCrossoverAlpha 0.9711398706325224 --mutation powerLaw --mutationProbabilityFactor 1.19919754472558 --mutationRepairStrategy bounds --powerLawMutationDelta 9.410631745924432 --selection stochasticUniversalSampling 
EP=0.18041803729316067 HVMinus=-0.5850673198475322 | --algorithmResult externalArchive --populationSizeWithArchive 42 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9457235505387975 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.9939165319284248 --blxAlphaBetaCrossoverAlpha 0.9174822989781684 --mutation powerLaw --mutationProbabilityFactor 1.0604855049227444 --mutationRepairStrategy round --powerLawMutationDelta 7.823417096263449 --selection stochasticUniversalSampling 

# Evaluation: 1000
EP=0.1791034997919312 HVMinus=-0.5844823883911285 | --algorithmResult externalArchive --populationSizeWithArchive 135 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9447248697214551 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.5989506274652029 --blxAlphaBetaCrossoverAlpha 0.9757209117036219 --mutation powerLaw --mutationProbabilityFactor 1.204201494807632 --mutationRepairStrategy bounds --powerLawMutationDelta 6.425067675222671 --selection tournament --selectionTournamentSize 3 
EP=0.17937427460614722 HVMinus=-0.5846249700915686 | --algorithmResult externalArchive --populationSizeWithArchive 43 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9457615653438661 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.587671592822689 --blxAlphaBetaCrossoverAlpha 0.8778477456084411 --mutation powerLaw --mutationProbabilityFactor 1.204201494807632 --mutationRepairStrategy round --powerLawMutationDelta 9.471496827377258 --selection boltzmann --boltzmannTemperature 81.84197055537344 
EP=0.18041803729316067 HVMinus=-0.5850673198475322 | --algorithmResult externalArchive --populationSizeWithArchive 42 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9457235505387975 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.9939165319284248 --blxAlphaBetaCrossoverAlpha 0.9174822989781684 --mutation powerLaw --mutationProbabilityFactor 1.0604855049227444 --mutationRepairStrategy round --powerLawMutationDelta 7.823417096263449 --selection stochasticUniversalSampling 
EP=0.17946128631734778 HVMinus=-0.5847643667474691 | --algorithmResult externalArchive --populationSizeWithArchive 43 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9453923637753585 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.5244562411438356 --blxAlphaBetaCrossoverAlpha 0.8742252352067571 --mutation powerLaw --mutationProbabilityFactor 1.0842661008061882 --mutationRepairStrategy bounds --powerLawMutationDelta 9.380641186061395 --selection stochasticUniversalSampling 
EP=0.18003469826938878 HVMinus=-0.5850316245087387 | --algorithmResult externalArchive --populationSizeWithArchive 42 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.944148146419477 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.593932678583645 --blxAlphaBetaCrossoverAlpha 0.9820519559214227 --mutation powerLaw --mutationProbabilityFactor 1.2036532829674544 --mutationRepairStrategy bounds --powerLawMutationDelta 9.471496827377258 --selection stochasticUniversalSampling 
EP=0.1795130181372043 HVMinus=-0.5849727079442251 | --algorithmResult externalArchive --populationSizeWithArchive 43 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9495425991939063 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.8324068830196707 --blxAlphaBetaCrossoverAlpha 0.982601539609097 --mutation powerLaw --mutationProbabilityFactor 1.084034037316582 --mutationRepairStrategy bounds --powerLawMutationDelta 7.846822121222675 --selection stochasticUniversalSampling 
EP=0.18060383142099615 HVMinus=-0.5850974453415531 | --algorithmResult externalArchive --populationSizeWithArchive 42 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.7120858642183111 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.5132512891523255 --blxAlphaBetaCrossoverAlpha 0.9282200107890218 --mutation powerLaw --mutationProbabilityFactor 1.0836378493083725 --mutationRepairStrategy bounds --powerLawMutationDelta 7.973944571926042 --selection stochasticUniversalSampling 

# Evaluation: 1100
EP=0.18041803729316067 HVMinus=-0.5850673198475322 | --algorithmResult externalArchive --populationSizeWithArchive 42 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9457235505387975 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.9939165319284248 --blxAlphaBetaCrossoverAlpha 0.9174822989781684 --mutation powerLaw --mutationProbabilityFactor 1.0604855049227444 --mutationRepairStrategy round --powerLawMutationDelta 7.823417096263449 --selection stochasticUniversalSampling 
EP=0.18003469826938878 HVMinus=-0.5850316245087387 | --algorithmResult externalArchive --populationSizeWithArchive 42 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.944148146419477 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.593932678583645 --blxAlphaBetaCrossoverAlpha 0.9820519559214227 --mutation powerLaw --mutationProbabilityFactor 1.2036532829674544 --mutationRepairStrategy bounds --powerLawMutationDelta 9.471496827377258 --selection stochasticUniversalSampling 
EP=0.18060383142099615 HVMinus=-0.5850974453415531 | --algorithmResult externalArchive --populationSizeWithArchive 42 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.7120858642183111 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.5132512891523255 --blxAlphaBetaCrossoverAlpha 0.9282200107890218 --mutation powerLaw --mutationProbabilityFactor 1.0836378493083725 --mutationRepairStrategy bounds --powerLawMutationDelta 7.973944571926042 --selection stochasticUniversalSampling 
EP=0.1786459473144274 HVMinus=-0.5845868889290508 | --algorithmResult externalArchive --populationSizeWithArchive 65 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9447248697214551 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.5920550515061854 --blxAlphaBetaCrossoverAlpha 0.983648213821254 --mutation powerLaw --mutationProbabilityFactor 1.0630828581834721 --mutationRepairStrategy bounds --powerLawMutationDelta 6.330741907197539 --selection stochasticUniversalSampling 
EP=0.17925863461676664 HVMinus=-0.5848700728602104 | --algorithmResult externalArchive --populationSizeWithArchive 39 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9927107001350697 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.5989312812050792 --blxAlphaBetaCrossoverAlpha 0.9554856810455692 --mutation powerLaw --mutationProbabilityFactor 1.2251623619700562 --mutationRepairStrategy bounds --powerLawMutationDelta 6.425067675222671 --selection tournament --selectionTournamentSize 3 
EP=0.1797120528555469 HVMinus=-0.5849803387238781 | --algorithmResult externalArchive --populationSizeWithArchive 43 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9346142501806807 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.5943896236771292 --blxAlphaBetaCrossoverAlpha 0.9174033408033895 --mutation powerLaw --mutationProbabilityFactor 1.2082320147157168 --mutationRepairStrategy bounds --powerLawMutationDelta 9.471496827377258 --selection boltzmann --boltzmannTemperature 17.578049567948447 
EP=0.17930959772323637 HVMinus=-0.5849748396347191 | --algorithmResult externalArchive --populationSizeWithArchive 15 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9457397310568296 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.592752797021387 --blxAlphaBetaCrossoverAlpha 0.9684194500541307 --mutation powerLaw --mutationProbabilityFactor 1.0859711402639698 --mutationRepairStrategy bounds --powerLawMutationDelta 6.4451171150529385 --selection stochasticUniversalSampling 
EP=0.18016815890036833 HVMinus=-0.585045439244242 | --algorithmResult externalArchive --populationSizeWithArchive 42 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.7120858642183111 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.5213914998284999 --blxAlphaBetaCrossoverAlpha 0.9282200107890218 --mutation powerLaw --mutationProbabilityFactor 1.0860361042205606 --mutationRepairStrategy bounds --powerLawMutationDelta 7.890057635578527 --selection stochasticUniversalSampling 
