0.000000000000000000e+00 0.000000000000000000e+00 4.341693323746781408e-01 2.915150923145060080e-01 0.000000000000000000e+00 2.743155753108159067e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 5.831422911532772035e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.168577088467227965e-01
0.000000000000000000e+00 0.000000000000000000e+00 7.037652198880585130e-01 2.962347801119414870e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 7.114424288291042453e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.885575711708957547e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 7.297774219669929119e-01 0.000000000000000000e+00 2.702225780330069216e-01 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.703359284527291573e-01 1.887747975588505989e-01 1.178498989382300854e-01 0.000000000000000000e+00 4.049396147797413859e-01 1.180997602704489252e-01
0.000000000000000000e+00 1.745769491903345072e-01 0.000000000000000000e+00 1.943152661776344492e-01 2.135865597908025715e-01 1.915992175367215999e-01 2.259220073045069277e-01
0.000000000000000000e+00 1.893147896309718692e-01 4.504586087197079980e-01 1.757364854976940227e-01 1.844901161516259991e-01 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.596800301371206543e-01 3.069144609976731108e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.334055088652063459e-01
0.000000000000000000e+00 2.615866365494715073e-01 0.000000000000000000e+00 4.153934188579431752e-01 0.000000000000000000e+00 3.230199445925853730e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.624157558016826375e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.143620316645898138e-01 4.232222125337274932e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.674991265703020038e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.325008734296979407e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.675417255831493701e-01 2.824137470736691191e-01 4.500445273431814552e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.769683298469740040e-01 0.000000000000000000e+00 7.230316701530260515e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.781538046648062146e-01 0.000000000000000000e+00 2.910522743881820973e-01 4.307939209470117436e-01 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.807060961920274655e-01 7.192939038079725345e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.807706688859562538e-01 0.000000000000000000e+00 4.448420639634008689e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.743872671506428218e-01
0.000000000000000000e+00 2.872247448973592188e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.127752551026407257e-01 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.275081543569261511e-01 2.507015161070096365e-01 0.000000000000000000e+00 4.217903295360641569e-01 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.832968313725210185e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.936344961044177193e-01 3.230686725230613177e-01
0.000000000000000000e+00 3.903699282578900753e-01 4.042438881364994185e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.053861836056104784e-01 0.000000000000000000e+00
0.000000000000000000e+00 4.417843376046319825e-01 2.005896445789552840e-01 1.771462212779753853e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.804797965384373482e-01
0.000000000000000000e+00 4.466203028056799917e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.533796971943200083e-01
0.000000000000000000e+00 4.508169424685635751e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.686163046379596020e-01 0.000000000000000000e+00 2.805667528934767674e-01
0.000000000000000000e+00 4.612926993533434938e-01 0.000000000000000000e+00 1.766238440069765880e-01 1.755947768388844421e-01 1.864886798007953650e-01 0.000000000000000000e+00
0.000000000000000000e+00 5.578610915814744553e-01 0.000000000000000000e+00 4.421389084185255447e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.117139094091738949e-01 2.882860905908261051e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.150325282093000778e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.849674717906999222e-01 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.218059021581105794e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.781940978418894206e-01
0.000000000000000000e+00 7.327796346884462020e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.672203653115537980e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.170224964854214150e-01 0.000000000000000000e+00 1.485625157567793952e-01 4.333928350121807882e-01 1.414009345901925119e-01 1.596212181554259590e-01 0.000000000000000000e+00
1.445454080661379981e-01 4.284510204397706246e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.270035714940913496e-01 0.000000000000000000e+00
1.530663740246628879e-01 0.000000000000000000e+00 4.254468490345126308e-01 0.000000000000000000e+00 4.214867769408244258e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.581855441739209722e-01 7.914076197940288215e-02 4.419532072250120791e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.588953459125535816e-01 1.618251407091105820e-01
1.662293408755104729e-01 1.592667002712482849e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.345461382427870389e-01 0.000000000000000000e+00 2.399578206104542033e-01
1.675535689333051970e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.976658543582180128e-01 1.944460897378479658e-01 4.403344869706288245e-01
1.822406713806842826e-01 1.840672021268888736e-01 0.000000000000000000e+00 1.804666837845520511e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.532254427078747927e-01
1.930964290207804746e-01 2.071216064417332470e-01 2.019824880694084668e-01 0.000000000000000000e+00 1.959481718236323333e-01 2.018513046444453951e-01 0.000000000000000000e+00
2.691556027702329823e-01 0.000000000000000000e+00 7.308443972297670177e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.713881104921614384e-01 4.543265353388642458e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.742853541689742602e-01
2.725485730649473970e-01 0.000000000000000000e+00 2.844435436904507730e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.430078832446017745e-01 0.000000000000000000e+00
2.732793431827697517e-01 2.776448296475629851e-01 0.000000000000000000e+00 4.490758271696672632e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.734810522913092012e-01 0.000000000000000000e+00 2.806905807701537969e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.458283669385371129e-01
2.744141954871233136e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.255858045128767975e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.782682889025087092e-01 7.217317110974912353e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.798154005928374932e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.483617765074791039e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.718228228996832363e-01
2.811638114445938474e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.188361885554062081e-01 0.000000000000000000e+00
2.821297673211607959e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.475145303516754325e-01 2.703557023271637716e-01
2.843768548551845465e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.156231451448153980e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.857056332860631875e-01 4.398522919356714356e-01 2.744420747782655434e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.889162545943836369e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.110837454056164741e-01
3.637915793890216243e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.260661668795445944e-01 3.101422537314338368e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.818225566154869743e-01 3.122605198040676600e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.059169235804454767e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.854123845485563082e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.945147606868860346e-01 3.200728547645577127e-01 0.000000000000000000e+00
4.044432222092956830e-01 0.000000000000000000e+00 2.679557731787090002e-01 3.276010046119953167e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.065157346835116536e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.071428634523725165e-01 0.000000000000000000e+00 2.863414018641158298e-01 0.000000000000000000e+00
4.183045330206659473e-01 0.000000000000000000e+00 1.604917626744182813e-01 0.000000000000000000e+00 4.212037043049158269e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.191894015214925329e-01 0.000000000000000000e+00 4.261627950965528600e-01 0.000000000000000000e+00 1.546478033819545517e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.467359253004692943e-01 2.467062296816779632e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.065578450178527703e-01 0.000000000000000000e+00
4.488745118026050140e-01 0.000000000000000000e+00 1.944811675138880813e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.791424143311786676e-01 1.775019063523282647e-01
4.497160631792684882e-01 1.898150118680126119e-01 0.000000000000000000e+00 1.816974034333966870e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.787715215193222129e-01
4.523997067497708691e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.555353019635865919e-01 0.000000000000000000e+00 2.920649912866423725e-01
5.512733573965854506e-01 4.487266426034145494e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.948627922237579080e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.051372077762421475e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.259833420593275743e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.740166579406724257e-01
7.267530896128470141e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.732469103871528193e-01 0.000000000000000000e+00
7.273808308074719564e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.726191691925278771e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.277828330975587567e-01 0.000000000000000000e+00 2.722171669024411877e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
