0.000000000000000000e+00 0.000000000000000000e+00 4.932628643460947870e-01 0.000000000000000000e+00 2.500858939480010146e-01 2.566512417059043094e-01
0.000000000000000000e+00 0.000000000000000000e+00 4.942821345529059274e-01 0.000000000000000000e+00 5.057178654470940726e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.957325746055377680e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.042674253944622320e-01
0.000000000000000000e+00 0.000000000000000000e+00 4.974756086190714188e-01 2.514720842679545321e-01 0.000000000000000000e+00 2.510523071129739936e-01
0.000000000000000000e+00 0.000000000000000000e+00 5.015206792087172349e-01 4.984793207912828206e-01 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 7.434792682215867199e-01 0.000000000000000000e+00 2.565207317784132246e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 7.452862981509814633e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.547137018490185922e-01
0.000000000000000000e+00 0.000000000000000000e+00 7.483443426055754744e-01 2.516556573944245256e-01 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.345775838101198330e-01 2.170516233802451955e-01 0.000000000000000000e+00 2.050819772641587213e-01 4.432888155454763335e-01
0.000000000000000000e+00 1.521140877560263893e-01 0.000000000000000000e+00 6.675719045911214788e-01 0.000000000000000000e+00 1.803140076528521318e-01
0.000000000000000000e+00 1.884311983730609097e-01 2.216659089536347216e-01 4.001814582474264581e-01 0.000000000000000000e+00 1.897214344258779106e-01
0.000000000000000000e+00 2.446915793582133680e-01 2.463324074444227518e-01 2.594982641462020845e-01 2.494777490511618789e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.467915508763076915e-01 0.000000000000000000e+00 5.083933876071666802e-01 2.448150615165256005e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.467916046271232122e-01 0.000000000000000000e+00 2.551629385266021011e-01 2.465340575867738526e-01 2.515113992595008341e-01
0.000000000000000000e+00 2.476790108818421321e-01 5.010876207466591348e-01 2.512333683714987331e-01 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.481031755039148357e-01 0.000000000000000000e+00 2.503398858247085634e-01 5.015569386713767397e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.526561525815359532e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.473438474184640468e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.539035245525009254e-01 7.460964754474992411e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.547826126654968992e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.852643252709220589e-01 2.599530620635811529e-01
0.000000000000000000e+00 2.602304402805948880e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.397695597194051675e-01
0.000000000000000000e+00 2.602646622488850037e-01 4.803283007647035086e-01 0.000000000000000000e+00 2.594070369864113212e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.637745319032416269e-01 4.772081523115460633e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.590173157852123098e-01
0.000000000000000000e+00 4.089453990774020165e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.427352594467533875e-01 4.483193414758446238e-01
0.000000000000000000e+00 4.332712913031474544e-01 2.059903720119091175e-01 0.000000000000000000e+00 2.002755544293343959e-01 1.604627822556091155e-01
0.000000000000000000e+00 4.893154482375997039e-01 0.000000000000000000e+00 2.513875438094759773e-01 0.000000000000000000e+00 2.592970079529243743e-01
0.000000000000000000e+00 4.898948725763942469e-01 0.000000000000000000e+00 5.101051274236058086e-01 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.946288781444495020e-01 2.530885487396172251e-01 2.522825731159333840e-01 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.960456077725935442e-01 0.000000000000000000e+00 2.535243502450901243e-01 2.504300419823163315e-01 0.000000000000000000e+00
0.000000000000000000e+00 4.991770757822210358e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.008229242177789642e-01 0.000000000000000000e+00
0.000000000000000000e+00 5.000724080400579252e-01 4.999275919599420193e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.364799413344725876e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.635200586655272459e-01
0.000000000000000000e+00 7.445437058499100313e-01 0.000000000000000000e+00 2.554562941500899131e-01 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.457394691806116249e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.542605308193883196e-01 0.000000000000000000e+00
0.000000000000000000e+00 7.482659072038455594e-01 2.517340927961542740e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.355888290460546819e-01 2.371175862100347587e-01 1.973337596254056692e-01 0.000000000000000000e+00 4.299598251185048903e-01 0.000000000000000000e+00
1.563050877050480014e-01 1.687480332862363874e-01 0.000000000000000000e+00 1.657444990338319546e-01 0.000000000000000000e+00 5.092023799748836010e-01
1.650271852574388132e-01 0.000000000000000000e+00 1.651353560125770614e-01 2.428038209109640300e-01 4.270336378190199844e-01 0.000000000000000000e+00
2.483533519228208752e-01 2.513297898857675405e-01 0.000000000000000000e+00 2.784265210185104533e-01 0.000000000000000000e+00 2.218903371729011864e-01
2.492542398088817279e-01 0.000000000000000000e+00 2.518098643970200778e-01 4.989358957940981387e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.493561049590029555e-01 2.467573280003886871e-01 2.577909977626710591e-01 2.460955692779373538e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.494054706442384028e-01 4.946181395742828557e-01 2.559763897814786859e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.500448002068392794e-01 0.000000000000000000e+00 5.014073859908719788e-01 2.485478138022887140e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.503651476372306672e-01 0.000000000000000000e+00 7.496348523627693883e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.509664057058536013e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.495823836821492725e-01 2.495548007480454522e-01 2.498964098639515630e-01
2.511097438173927054e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.982912613464557383e-01 2.505989948361515007e-01 0.000000000000000000e+00
2.518091934543384980e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.993870937561100121e-01 0.000000000000000000e+00 2.488037127895514899e-01
2.518905696477974354e-01 4.945090279911312225e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.536004023610713420e-01 0.000000000000000000e+00
2.519340040994919594e-01 2.491455530885933189e-01 2.482102046387308081e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.507102381731839413e-01
2.520190611151748583e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.973963437921947173e-01 2.505845950926304799e-01
2.521397075342726168e-01 0.000000000000000000e+00 2.489826159373244863e-01 2.484346163495306514e-01 0.000000000000000000e+00 2.504430601788721900e-01
2.521493865319882066e-01 2.498884021131357325e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.495731120537172387e-01 2.483890993011589332e-01
2.524665627575578553e-01 5.010677713532948330e-01 0.000000000000000000e+00 2.464656658891474506e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.527185434270436404e-01 2.457327259838265610e-01 0.000000000000000000e+00 2.448239838633578525e-01 2.567247467257720017e-01 0.000000000000000000e+00
2.529548430173396700e-01 4.932206437722141401e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.538245132104460788e-01
2.538601196421785833e-01 0.000000000000000000e+00 4.991019367186615430e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.470379436391597905e-01
2.544357337065558666e-01 7.455642662934439668e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.546733017753497474e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.453266982246502526e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.549460885833974566e-01 0.000000000000000000e+00 2.502007462346100275e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.948531651819924604e-01
2.571380437960857912e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.488753995396331964e-01 4.939865566642810957e-01
2.635762534253206502e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.364237465746793498e-01
2.653522978577785296e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.346477021422214149e-01 0.000000000000000000e+00
2.900434442984298755e-01 0.000000000000000000e+00 4.142429986750557069e-01 0.000000000000000000e+00 2.957135570265144731e-01 0.000000000000000000e+00
4.241015733152235789e-01 1.566790528440564212e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.192193738407199444e-01 0.000000000000000000e+00
4.368545878703807284e-01 1.789273434752501890e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.842180686543690271e-01
4.498423141987522578e-01 0.000000000000000000e+00 1.717458120389722398e-01 0.000000000000000000e+00 1.876590466616195330e-01 1.907528271006559972e-01
4.975563905275386944e-01 0.000000000000000000e+00 5.024436094724613611e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.982584707512163757e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.489157311785067939e-01 2.528257980702767749e-01 0.000000000000000000e+00
4.988036521467896223e-01 0.000000000000000000e+00 2.538024558078191273e-01 2.473938920453912782e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.988857738391583863e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.498311979801471905e-01 0.000000000000000000e+00 2.512830281806943677e-01
4.991778919163680217e-01 2.489360325486497105e-01 2.518860755349823233e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.040985159771284030e-01 2.497875550048163085e-01 0.000000000000000000e+00 2.461139290180552885e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.041577783765405218e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.958422216234594226e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.059503166475768365e-01 4.940496833524231080e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.397672048669481359e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.602327951330516975e-01
7.426101721179710902e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.573898278820288543e-01 0.000000000000000000e+00
7.496584637526014783e-01 0.000000000000000000e+00 2.503415362473984662e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.519384318840203196e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.480615681159795971e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.536487129500737403e-01 2.463512870499262319e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
