# Evaluation: 0

# Evaluation: 100
EP=0.39338961443286397 HVMinus=-0.5823174449133253 | --algorithmResult population --createInitialSolutions scatterSearch --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover arithmetic --crossoverProbability 0.19192412826976213 --crossoverRepairStrategy bounds --mutation powerLaw --mutationProbabilityFactor 1.3109229254984571 --mutationRepairStrategy round --powerLawMutationDelta 7.061675292559656 --selection random 
EP=0.3926526698152073 HVMinus=-0.5851763899382346 | --algorithmResult externalArchive --populationSizeWithArchive 48 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6851934397900027 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.7071187363549671 --blxAlphaBetaCrossoverAlpha 0.8335936137132575 --mutation powerLaw --mutationProbabilityFactor 1.6383716016012078 --mutationRepairStrategy round --powerLawMutationDelta 5.778163600324044 --selection tournament --selectionTournamentSize 9 

# Evaluation: 400
EP=0.39180870060988265 HVMinus=-0.5852521221565983 | --algorithmResult externalArchive --populationSizeWithArchive 29 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.30938091822173147 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.03660540379528021 --blxAlphaBetaCrossoverAlpha 0.8468143931244707 --mutation powerLaw --mutationProbabilityFactor 1.3119949962183395 --mutationRepairStrategy bounds --powerLawMutationDelta 9.98984810996999 --selection random 
EP=0.3920270569438249 HVMinus=-0.5856893641663122 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.24336866827394654 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9636994137079387 --blxAlphaBetaCrossoverAlpha 0.8590034305775274 --mutation powerLaw --mutationProbabilityFactor 1.4775857321687187 --mutationRepairStrategy round --powerLawMutationDelta 9.979753399064801 --selection random 
EP=0.3916360026027126 HVMinus=-0.5850609987940012 | --algorithmResult externalArchive --populationSizeWithArchive 19 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.18920493859490572 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.03672244422563041 --blxAlphaBetaCrossoverAlpha 0.34667174759499425 --mutation powerLaw --mutationProbabilityFactor 1.4550470211888078 --mutationRepairStrategy round --powerLawMutationDelta 7.061675292559656 --selection random 
EP=0.39168175166709945 HVMinus=-0.5852132028151388 | --algorithmResult externalArchive --populationSizeWithArchive 19 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.18906625505469946 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.17361448389212725 --blxAlphaBetaCrossoverAlpha 0.31010668769422367 --mutation powerLaw --mutationProbabilityFactor 1.453671393717884 --mutationRepairStrategy bounds --powerLawMutationDelta 7.105308443107849 --selection random 

# Evaluation: 500
EP=0.3920270569438249 HVMinus=-0.5856893641663122 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.24336866827394654 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9636994137079387 --blxAlphaBetaCrossoverAlpha 0.8590034305775274 --mutation powerLaw --mutationProbabilityFactor 1.4775857321687187 --mutationRepairStrategy round --powerLawMutationDelta 9.979753399064801 --selection random 
EP=0.391261279824811 HVMinus=-0.5855457741466723 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.306979010526439 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9565368712236468 --blxAlphaBetaCrossoverAlpha 0.8344581807635532 --mutation powerLaw --mutationProbabilityFactor 1.4775857321687187 --mutationRepairStrategy round --powerLawMutationDelta 9.979753399064801 --selection random 

# Evaluation: 600
EP=0.391261279824811 HVMinus=-0.5855457741466723 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.306979010526439 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9565368712236468 --blxAlphaBetaCrossoverAlpha 0.8344581807635532 --mutation powerLaw --mutationProbabilityFactor 1.4775857321687187 --mutationRepairStrategy round --powerLawMutationDelta 9.979753399064801 --selection random 
EP=0.391914189726841 HVMinus=-0.5857785231951086 | --algorithmResult externalArchive --populationSizeWithArchive 19 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.3079728285962553 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9442991845136522 --blxAlphaBetaCrossoverAlpha 0.8430108856230327 --mutation powerLaw --mutationProbabilityFactor 1.4788182635751987 --mutationRepairStrategy round --powerLawMutationDelta 9.807347634320985 --selection random 

# Evaluation: 700
EP=0.391261279824811 HVMinus=-0.5855457741466723 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.306979010526439 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9565368712236468 --blxAlphaBetaCrossoverAlpha 0.8344581807635532 --mutation powerLaw --mutationProbabilityFactor 1.4775857321687187 --mutationRepairStrategy round --powerLawMutationDelta 9.979753399064801 --selection random 
EP=0.391914189726841 HVMinus=-0.5857785231951086 | --algorithmResult externalArchive --populationSizeWithArchive 19 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.3079728285962553 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9442991845136522 --blxAlphaBetaCrossoverAlpha 0.8430108856230327 --mutation powerLaw --mutationProbabilityFactor 1.4788182635751987 --mutationRepairStrategy round --powerLawMutationDelta 9.807347634320985 --selection random 
EP=0.3918645257738586 HVMinus=-0.5856081698573549 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.306979010526439 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9796736127956679 --blxAlphaBetaCrossoverAlpha 0.8591330345205788 --mutation powerLaw --mutationProbabilityFactor 1.4775857321687187 --mutationRepairStrategy round --powerLawMutationDelta 9.999193988270482 --selection random 
EP=0.3916329401419754 HVMinus=-0.5855663230135837 | --algorithmResult externalArchive --populationSizeWithArchive 19 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.589650178389177 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9507056117852936 --blxAlphaBetaCrossoverAlpha 0.8344278288791179 --mutation powerLaw --mutationProbabilityFactor 1.477595269585754 --mutationRepairStrategy round --powerLawMutationDelta 6.951073520504238 --selection random 

# Evaluation: 800
EP=0.391261279824811 HVMinus=-0.5855457741466723 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.306979010526439 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9565368712236468 --blxAlphaBetaCrossoverAlpha 0.8344581807635532 --mutation powerLaw --mutationProbabilityFactor 1.4775857321687187 --mutationRepairStrategy round --powerLawMutationDelta 9.979753399064801 --selection random 
EP=0.391914189726841 HVMinus=-0.5857785231951086 | --algorithmResult externalArchive --populationSizeWithArchive 19 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.3079728285962553 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9442991845136522 --blxAlphaBetaCrossoverAlpha 0.8430108856230327 --mutation powerLaw --mutationProbabilityFactor 1.4788182635751987 --mutationRepairStrategy round --powerLawMutationDelta 9.807347634320985 --selection random 
EP=0.3918645257738586 HVMinus=-0.5856081698573549 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.306979010526439 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9796736127956679 --blxAlphaBetaCrossoverAlpha 0.8591330345205788 --mutation powerLaw --mutationProbabilityFactor 1.4775857321687187 --mutationRepairStrategy round --powerLawMutationDelta 9.999193988270482 --selection random 
EP=0.3916329401419754 HVMinus=-0.5855663230135837 | --algorithmResult externalArchive --populationSizeWithArchive 19 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.589650178389177 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9507056117852936 --blxAlphaBetaCrossoverAlpha 0.8344278288791179 --mutation powerLaw --mutationProbabilityFactor 1.477595269585754 --mutationRepairStrategy round --powerLawMutationDelta 6.951073520504238 --selection random 
EP=0.39244726120429846 HVMinus=-0.58580753570399 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.2440162003418378 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9881755953679814 --blxAlphaBetaCrossoverAlpha 0.8590034305775274 --mutation powerLaw --mutationProbabilityFactor 1.4775857321687187 --mutationRepairStrategy round --powerLawMutationDelta 9.979753399064801 --selection random 
EP=0.3918668716143943 HVMinus=-0.5857016809941556 | --algorithmResult externalArchive --populationSizeWithArchive 19 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.3088289857308799 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9860307370545619 --blxAlphaBetaCrossoverAlpha 0.8430648920035624 --mutation powerLaw --mutationProbabilityFactor 1.4787823434602767 --mutationRepairStrategy round --powerLawMutationDelta 9.767187064561389 --selection random 
EP=0.3916805828487931 HVMinus=-0.585592962981226 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.2464149104584869 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9865379600591413 --blxAlphaBetaCrossoverAlpha 0.8590034305775274 --mutation powerLaw --mutationProbabilityFactor 1.4775857321687187 --mutationRepairStrategy round --powerLawMutationDelta 9.979753399064801 --selection ranking 
EP=0.3923942978580371 HVMinus=-0.5857788040480205 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.3356126874510678 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.986001304141688 --blxAlphaBetaCrossoverAlpha 0.8053233722529998 --mutation powerLaw --mutationProbabilityFactor 1.4886556831317361 --mutationRepairStrategy round --powerLawMutationDelta 9.94211533122365 --selection ranking 

# Evaluation: 900
EP=0.391261279824811 HVMinus=-0.5855457741466723 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.306979010526439 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9565368712236468 --blxAlphaBetaCrossoverAlpha 0.8344581807635532 --mutation powerLaw --mutationProbabilityFactor 1.4775857321687187 --mutationRepairStrategy round --powerLawMutationDelta 9.979753399064801 --selection random 
EP=0.391914189726841 HVMinus=-0.5857785231951086 | --algorithmResult externalArchive --populationSizeWithArchive 19 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.3079728285962553 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9442991845136522 --blxAlphaBetaCrossoverAlpha 0.8430108856230327 --mutation powerLaw --mutationProbabilityFactor 1.4788182635751987 --mutationRepairStrategy round --powerLawMutationDelta 9.807347634320985 --selection random 
EP=0.39244726120429846 HVMinus=-0.58580753570399 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.2440162003418378 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9881755953679814 --blxAlphaBetaCrossoverAlpha 0.8590034305775274 --mutation powerLaw --mutationProbabilityFactor 1.4775857321687187 --mutationRepairStrategy round --powerLawMutationDelta 9.979753399064801 --selection random 
EP=0.3918668716143943 HVMinus=-0.5857016809941556 | --algorithmResult externalArchive --populationSizeWithArchive 19 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.3088289857308799 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9860307370545619 --blxAlphaBetaCrossoverAlpha 0.8430648920035624 --mutation powerLaw --mutationProbabilityFactor 1.4787823434602767 --mutationRepairStrategy round --powerLawMutationDelta 9.767187064561389 --selection random 
EP=0.3923942978580371 HVMinus=-0.5857788040480205 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.3356126874510678 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.986001304141688 --blxAlphaBetaCrossoverAlpha 0.8053233722529998 --mutation powerLaw --mutationProbabilityFactor 1.4886556831317361 --mutationRepairStrategy round --powerLawMutationDelta 9.94211533122365 --selection ranking 
EP=0.39247622994448267 HVMinus=-0.5858438386592479 | --algorithmResult externalArchive --populationSizeWithArchive 19 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.30710193224486104 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.986571090464574 --blxAlphaBetaCrossoverAlpha 0.8251867909471693 --mutation powerLaw --mutationProbabilityFactor 1.4799421750378308 --mutationRepairStrategy round --powerLawMutationDelta 9.805774928415845 --selection random 
EP=0.39140829299728 HVMinus=-0.5856085633551912 | --algorithmResult externalArchive --populationSizeWithArchive 20 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.3456006953701806 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9847486183244707 --blxAlphaBetaCrossoverAlpha 0.8344168651064418 --mutation powerLaw --mutationProbabilityFactor 1.4775864619340344 --mutationRepairStrategy round --powerLawMutationDelta 9.941460807750316 --selection random 

# Evaluation: 1000
EP=0.391261279824811 HVMinus=-0.5855457741466723 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.306979010526439 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9565368712236468 --blxAlphaBetaCrossoverAlpha 0.8344581807635532 --mutation powerLaw --mutationProbabilityFactor 1.4775857321687187 --mutationRepairStrategy round --powerLawMutationDelta 9.979753399064801 --selection random 
EP=0.391914189726841 HVMinus=-0.5857785231951086 | --algorithmResult externalArchive --populationSizeWithArchive 19 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.3079728285962553 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9442991845136522 --blxAlphaBetaCrossoverAlpha 0.8430108856230327 --mutation powerLaw --mutationProbabilityFactor 1.4788182635751987 --mutationRepairStrategy round --powerLawMutationDelta 9.807347634320985 --selection random 
EP=0.39244726120429846 HVMinus=-0.58580753570399 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.2440162003418378 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9881755953679814 --blxAlphaBetaCrossoverAlpha 0.8590034305775274 --mutation powerLaw --mutationProbabilityFactor 1.4775857321687187 --mutationRepairStrategy round --powerLawMutationDelta 9.979753399064801 --selection random 
EP=0.3918668716143943 HVMinus=-0.5857016809941556 | --algorithmResult externalArchive --populationSizeWithArchive 19 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.3088289857308799 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9860307370545619 --blxAlphaBetaCrossoverAlpha 0.8430648920035624 --mutation powerLaw --mutationProbabilityFactor 1.4787823434602767 --mutationRepairStrategy round --powerLawMutationDelta 9.767187064561389 --selection random 
EP=0.3923942978580371 HVMinus=-0.5857788040480205 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.3356126874510678 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.986001304141688 --blxAlphaBetaCrossoverAlpha 0.8053233722529998 --mutation powerLaw --mutationProbabilityFactor 1.4886556831317361 --mutationRepairStrategy round --powerLawMutationDelta 9.94211533122365 --selection ranking 
EP=0.39247622994448267 HVMinus=-0.5858438386592479 | --algorithmResult externalArchive --populationSizeWithArchive 19 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.30710193224486104 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.986571090464574 --blxAlphaBetaCrossoverAlpha 0.8251867909471693 --mutation powerLaw --mutationProbabilityFactor 1.4799421750378308 --mutationRepairStrategy round --powerLawMutationDelta 9.805774928415845 --selection random 
EP=0.39140829299728 HVMinus=-0.5856085633551912 | --algorithmResult externalArchive --populationSizeWithArchive 20 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.3456006953701806 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9847486183244707 --blxAlphaBetaCrossoverAlpha 0.8344168651064418 --mutation powerLaw --mutationProbabilityFactor 1.4775864619340344 --mutationRepairStrategy round --powerLawMutationDelta 9.941460807750316 --selection random 
EP=0.3915308665114379 HVMinus=-0.5856472454356472 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.3357356120150543 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9565368712236468 --blxAlphaBetaCrossoverAlpha 0.8570557103627499 --mutation powerLaw --mutationProbabilityFactor 1.4775857321687187 --mutationRepairStrategy round --powerLawMutationDelta 9.96045683897505 --selection random 
EP=0.3916495825299564 HVMinus=-0.5856541310411428 | --algorithmResult externalArchive --populationSizeWithArchive 19 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.3088289857308799 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9860307370545619 --blxAlphaBetaCrossoverAlpha 0.7510594218211772 --mutation powerLaw --mutationProbabilityFactor 1.4787823434602767 --mutationRepairStrategy round --powerLawMutationDelta 9.767187064561389 --selection random 
EP=0.39139147375982336 HVMinus=-0.585605349561283 | --algorithmResult externalArchive --populationSizeWithArchive 19 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.30795712374308526 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9442991845136522 --blxAlphaBetaCrossoverAlpha 0.8430116594695041 --mutation powerLaw --mutationProbabilityFactor 1.4788182635751987 --mutationRepairStrategy round --powerLawMutationDelta 9.986757646970227 --selection random 
EP=0.3917380025344776 HVMinus=-0.5856715632089144 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.306979010526439 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9796736127956679 --blxAlphaBetaCrossoverAlpha 0.8590111765407991 --mutation powerLaw --mutationProbabilityFactor 1.4775857321687187 --mutationRepairStrategy round --powerLawMutationDelta 9.998990016136915 --selection random 

# Evaluation: 1100
EP=0.391261279824811 HVMinus=-0.5855457741466723 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.306979010526439 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9565368712236468 --blxAlphaBetaCrossoverAlpha 0.8344581807635532 --mutation powerLaw --mutationProbabilityFactor 1.4775857321687187 --mutationRepairStrategy round --powerLawMutationDelta 9.979753399064801 --selection random 
EP=0.391914189726841 HVMinus=-0.5857785231951086 | --algorithmResult externalArchive --populationSizeWithArchive 19 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.3079728285962553 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9442991845136522 --blxAlphaBetaCrossoverAlpha 0.8430108856230327 --mutation powerLaw --mutationProbabilityFactor 1.4788182635751987 --mutationRepairStrategy round --powerLawMutationDelta 9.807347634320985 --selection random 
EP=0.39244726120429846 HVMinus=-0.58580753570399 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.2440162003418378 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9881755953679814 --blxAlphaBetaCrossoverAlpha 0.8590034305775274 --mutation powerLaw --mutationProbabilityFactor 1.4775857321687187 --mutationRepairStrategy round --powerLawMutationDelta 9.979753399064801 --selection random 
