# Evaluation: 0

# Evaluation: 100
EP=0.18977331452157045 HVMinus=-0.5829810975856198 | --algorithmResult population --createInitialSolutions sobol --offspringPopulationSize 400 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.7564453207835735 --crossoverRepairStrategy round --sbxDistributionIndex 144.12627148433924 --mutation powerLaw --mutationProbabilityFactor 1.5148722838578004 --mutationRepairStrategy round --powerLawMutationDelta 6.614169771938045 --selection ranking 

# Evaluation: 400
EP=0.1765941064873693 HVMinus=-0.5850909853601182 | --algorithmResult externalArchive --populationSizeWithArchive 45 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover UNDC --crossoverProbability 0.014110950802110667 --crossoverRepairStrategy round --undcCrossoverZeta 0.6534048892884049 --undcCrossoverEta 0.3446430716787069 --mutation levyFlight --mutationProbabilityFactor 1.725418607148357 --mutationRepairStrategy round --levyFlightMutationBeta 1.1855049720614854 --levyFlightMutationStepSize 0.9938491932633373 --selection ranking 
EP=0.1751754133180323 HVMinus=-0.5847926374203392 | --algorithmResult externalArchive --populationSizeWithArchive 34 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.5391277115716961 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.15119858873439979 --blxAlphaBetaCrossoverAlpha 0.8007975632981567 --mutation powerLaw --mutationProbabilityFactor 1.4047078343629722 --mutationRepairStrategy bounds --powerLawMutationDelta 6.317682786164087 --selection ranking 
EP=0.17849889166562805 HVMinus=-0.5853771084795668 | --algorithmResult externalArchive --populationSizeWithArchive 37 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.19934689423094476 --crossoverRepairStrategy bounds --sbxDistributionIndex 106.14466770948195 --mutation powerLaw --mutationProbabilityFactor 1.8805574168277137 --mutationRepairStrategy round --powerLawMutationDelta 8.921620153701099 --selection tournament --selectionTournamentSize 3 
EP=0.17730436463467472 HVMinus=-0.5853220806351593 | --algorithmResult externalArchive --populationSizeWithArchive 33 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.004115375116975767 --crossoverRepairStrategy bounds --sbxDistributionIndex 106.58148169968942 --mutation powerLaw --mutationProbabilityFactor 1.8558744547235837 --mutationRepairStrategy round --powerLawMutationDelta 5.554623324992339 --selection ranking 
EP=0.17696672323392906 HVMinus=-0.5850974969256084 | --algorithmResult externalArchive --populationSizeWithArchive 191 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.04057579745264975 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8281125393846198 --mutation powerLaw --mutationProbabilityFactor 1.7014639451135058 --mutationRepairStrategy bounds --powerLawMutationDelta 9.561441895708159 --selection ranking 
EP=0.17552596232871465 HVMinus=-0.5850199810187441 | --algorithmResult externalArchive --populationSizeWithArchive 175 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.5382372823523012 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.360498878970264 --mutation levyFlight --mutationProbabilityFactor 1.691578872365236 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.4578066658870235 --levyFlightMutationStepSize 0.9783970542052901 --selection ranking 

# Evaluation: 500
EP=0.1751754133180323 HVMinus=-0.5847926374203392 | --algorithmResult externalArchive --populationSizeWithArchive 34 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.5391277115716961 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.15119858873439979 --blxAlphaBetaCrossoverAlpha 0.8007975632981567 --mutation powerLaw --mutationProbabilityFactor 1.4047078343629722 --mutationRepairStrategy bounds --powerLawMutationDelta 6.317682786164087 --selection ranking 
EP=0.17730436463467472 HVMinus=-0.5853220806351593 | --algorithmResult externalArchive --populationSizeWithArchive 33 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.004115375116975767 --crossoverRepairStrategy bounds --sbxDistributionIndex 106.58148169968942 --mutation powerLaw --mutationProbabilityFactor 1.8558744547235837 --mutationRepairStrategy round --powerLawMutationDelta 5.554623324992339 --selection ranking 
EP=0.17552596232871465 HVMinus=-0.5850199810187441 | --algorithmResult externalArchive --populationSizeWithArchive 175 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.5382372823523012 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.360498878970264 --mutation levyFlight --mutationProbabilityFactor 1.691578872365236 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.4578066658870235 --levyFlightMutationStepSize 0.9783970542052901 --selection ranking 
EP=0.17536844685359285 HVMinus=-0.5849636910508468 | --algorithmResult externalArchive --populationSizeWithArchive 178 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.490919791376345 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.10258299347010227 --blxAlphaBetaCrossoverAlpha 0.886138122754679 --mutation powerLaw --mutationProbabilityFactor 1.2613515210471717 --mutationRepairStrategy round --powerLawMutationDelta 8.947232755690846 --selection random 
EP=0.17757423965281285 HVMinus=-0.5853905083078708 | --algorithmResult externalArchive --populationSizeWithArchive 33 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.004115375116975767 --crossoverRepairStrategy bounds --sbxDistributionIndex 106.58148169968942 --mutation powerLaw --mutationProbabilityFactor 1.8558744547235837 --mutationRepairStrategy round --powerLawMutationDelta 5.554623324992339 --selection ranking 
EP=0.17616012211807439 HVMinus=-0.5852230824019552 | --algorithmResult externalArchive --populationSizeWithArchive 55 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.004115375116975767 --crossoverRepairStrategy bounds --sbxDistributionIndex 106.78496604239605 --mutation levyFlight --mutationProbabilityFactor 1.8558744547235837 --mutationRepairStrategy round --levyFlightMutationBeta 1.0402800351360617 --levyFlightMutationStepSize 0.7950444528804501 --selection ranking 

# Evaluation: 600
EP=0.1751754133180323 HVMinus=-0.5847926374203392 | --algorithmResult externalArchive --populationSizeWithArchive 34 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.5391277115716961 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.15119858873439979 --blxAlphaBetaCrossoverAlpha 0.8007975632981567 --mutation powerLaw --mutationProbabilityFactor 1.4047078343629722 --mutationRepairStrategy bounds --powerLawMutationDelta 6.317682786164087 --selection ranking 
EP=0.17552596232871465 HVMinus=-0.5850199810187441 | --algorithmResult externalArchive --populationSizeWithArchive 175 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.5382372823523012 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.360498878970264 --mutation levyFlight --mutationProbabilityFactor 1.691578872365236 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.4578066658870235 --levyFlightMutationStepSize 0.9783970542052901 --selection ranking 
EP=0.17536844685359285 HVMinus=-0.5849636910508468 | --algorithmResult externalArchive --populationSizeWithArchive 178 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.490919791376345 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.10258299347010227 --blxAlphaBetaCrossoverAlpha 0.886138122754679 --mutation powerLaw --mutationProbabilityFactor 1.2613515210471717 --mutationRepairStrategy round --powerLawMutationDelta 8.947232755690846 --selection random 
EP=0.17565092892099043 HVMinus=-0.5853787103676817 | --algorithmResult externalArchive --populationSizeWithArchive 185 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.4421414771814576 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.14698516183048943 --blxAlphaBetaCrossoverAlpha 0.7963476076812166 --mutation powerLaw --mutationProbabilityFactor 1.4099546490110844 --mutationRepairStrategy bounds --powerLawMutationDelta 9.894450441883512 --selection ranking 
EP=0.1766881357539636 HVMinus=-0.5855545458927013 | --algorithmResult externalArchive --populationSizeWithArchive 33 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.0010770231554123322 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.20022237712628477 --mutation powerLaw --mutationProbabilityFactor 1.8549380994170945 --mutationRepairStrategy round --powerLawMutationDelta 6.141664145426644 --selection ranking 

# Evaluation: 700
EP=0.17565092892099043 HVMinus=-0.5853787103676817 | --algorithmResult externalArchive --populationSizeWithArchive 185 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.4421414771814576 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.14698516183048943 --blxAlphaBetaCrossoverAlpha 0.7963476076812166 --mutation powerLaw --mutationProbabilityFactor 1.4099546490110844 --mutationRepairStrategy bounds --powerLawMutationDelta 9.894450441883512 --selection ranking 
EP=0.1766881357539636 HVMinus=-0.5855545458927013 | --algorithmResult externalArchive --populationSizeWithArchive 33 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.0010770231554123322 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.20022237712628477 --mutation powerLaw --mutationProbabilityFactor 1.8549380994170945 --mutationRepairStrategy round --powerLawMutationDelta 6.141664145426644 --selection ranking 
EP=0.1752623054010695 HVMinus=-0.5848814232466892 | --algorithmResult externalArchive --populationSizeWithArchive 185 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.4421414771814576 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.14892020054032284 --blxAlphaBetaCrossoverAlpha 0.8007975632981567 --mutation powerLaw --mutationProbabilityFactor 1.4047078343629722 --mutationRepairStrategy bounds --powerLawMutationDelta 9.894450441883512 --selection ranking 
EP=0.17532198380065098 HVMinus=-0.5851869347308062 | --algorithmResult externalArchive --populationSizeWithArchive 175 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.5382372823523012 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.3605261564764831 --mutation levyFlight --mutationProbabilityFactor 1.691578872365236 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.3788834285224598 --levyFlightMutationStepSize 0.9783970542052901 --selection ranking 
EP=0.17482661718085923 HVMinus=-0.5847945466013997 | --algorithmResult externalArchive --populationSizeWithArchive 177 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.5391277115716961 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.15181876216994813 --blxAlphaBetaCrossoverAlpha 0.6914302699756899 --mutation powerLaw --mutationProbabilityFactor 1.4136321600710882 --mutationRepairStrategy bounds --powerLawMutationDelta 6.403446833427383 --selection ranking 
EP=0.1765939261474332 HVMinus=-0.5854459749125994 | --algorithmResult externalArchive --populationSizeWithArchive 37 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.44007963937488054 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.1174558034789239 --blxAlphaBetaCrossoverAlpha 0.7896306650499991 --mutation powerLaw --mutationProbabilityFactor 1.8819040699098384 --mutationRepairStrategy round --powerLawMutationDelta 8.912141161034578 --selection ranking 
EP=0.17529607125858648 HVMinus=-0.5850634269182281 | --algorithmResult externalArchive --populationSizeWithArchive 185 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.4421414771814576 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.14892020054032284 --blxAlphaBetaCrossoverAlpha 0.8007975632981567 --mutation powerLaw --mutationProbabilityFactor 1.4047078343629722 --mutationRepairStrategy bounds --powerLawMutationDelta 9.894450441883512 --selection ranking 

# Evaluation: 800
EP=0.17565092892099043 HVMinus=-0.5853787103676817 | --algorithmResult externalArchive --populationSizeWithArchive 185 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.4421414771814576 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.14698516183048943 --blxAlphaBetaCrossoverAlpha 0.7963476076812166 --mutation powerLaw --mutationProbabilityFactor 1.4099546490110844 --mutationRepairStrategy bounds --powerLawMutationDelta 9.894450441883512 --selection ranking 
EP=0.1766881357539636 HVMinus=-0.5855545458927013 | --algorithmResult externalArchive --populationSizeWithArchive 33 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.0010770231554123322 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.20022237712628477 --mutation powerLaw --mutationProbabilityFactor 1.8549380994170945 --mutationRepairStrategy round --powerLawMutationDelta 6.141664145426644 --selection ranking 
EP=0.17482661718085923 HVMinus=-0.5847945466013997 | --algorithmResult externalArchive --populationSizeWithArchive 177 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.5391277115716961 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.15181876216994813 --blxAlphaBetaCrossoverAlpha 0.6914302699756899 --mutation powerLaw --mutationProbabilityFactor 1.4136321600710882 --mutationRepairStrategy bounds --powerLawMutationDelta 6.403446833427383 --selection ranking 
EP=0.1771330947657306 HVMinus=-0.585560027495659 | --algorithmResult externalArchive --populationSizeWithArchive 194 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.006792279452594113 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.402608329640743 --mutation powerLaw --mutationProbabilityFactor 1.9066190937344876 --mutationRepairStrategy round --powerLawMutationDelta 8.917738480968634 --selection ranking 
EP=0.17483578253514342 HVMinus=-0.5850341329086293 | --algorithmResult externalArchive --populationSizeWithArchive 185 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.4421414771814576 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.14892020054032284 --blxAlphaBetaCrossoverAlpha 0.8007975632981567 --mutation powerLaw --mutationProbabilityFactor 1.4047078343629722 --mutationRepairStrategy bounds --powerLawMutationDelta 9.923729724412816 --selection ranking 
EP=0.1752539595184729 HVMinus=-0.5852309724890139 | --algorithmResult externalArchive --populationSizeWithArchive 185 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.4421414771814576 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.14892020054032284 --blxAlphaBetaCrossoverAlpha 0.8007975632981567 --mutation powerLaw --mutationProbabilityFactor 1.40547710886163 --mutationRepairStrategy round --powerLawMutationDelta 9.894450441883512 --selection random 
EP=0.17622812152401338 HVMinus=-0.5855371134378907 | --algorithmResult externalArchive --populationSizeWithArchive 37 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.44007963937488054 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.11747157559613154 --blxAlphaBetaCrossoverAlpha 0.7896306650499991 --mutation powerLaw --mutationProbabilityFactor 1.8805509623207022 --mutationRepairStrategy round --powerLawMutationDelta 8.912141161034578 --selection ranking 
EP=0.17606761833395554 HVMinus=-0.5854668022142152 | --algorithmResult externalArchive --populationSizeWithArchive 37 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.4385356114989569 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4745171508838292 --mutation powerLaw --mutationProbabilityFactor 1.4046985195010626 --mutationRepairStrategy round --powerLawMutationDelta 6.268212233284531 --selection ranking 
EP=0.1761385924895974 HVMinus=-0.5854733596925565 | --algorithmResult externalArchive --populationSizeWithArchive 39 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.21324780114357073 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.14554430552330233 --blxAlphaBetaCrossoverAlpha 0.39443637433273643 --mutation powerLaw --mutationProbabilityFactor 1.8609915732114306 --mutationRepairStrategy round --powerLawMutationDelta 8.924971147192377 --selection random 

# Evaluation: 900
EP=0.17565092892099043 HVMinus=-0.5853787103676817 | --algorithmResult externalArchive --populationSizeWithArchive 185 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.4421414771814576 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.14698516183048943 --blxAlphaBetaCrossoverAlpha 0.7963476076812166 --mutation powerLaw --mutationProbabilityFactor 1.4099546490110844 --mutationRepairStrategy bounds --powerLawMutationDelta 9.894450441883512 --selection ranking 
EP=0.17482661718085923 HVMinus=-0.5847945466013997 | --algorithmResult externalArchive --populationSizeWithArchive 177 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.5391277115716961 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.15181876216994813 --blxAlphaBetaCrossoverAlpha 0.6914302699756899 --mutation powerLaw --mutationProbabilityFactor 1.4136321600710882 --mutationRepairStrategy bounds --powerLawMutationDelta 6.403446833427383 --selection ranking 
EP=0.17483578253514342 HVMinus=-0.5850341329086293 | --algorithmResult externalArchive --populationSizeWithArchive 185 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.4421414771814576 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.14892020054032284 --blxAlphaBetaCrossoverAlpha 0.8007975632981567 --mutation powerLaw --mutationProbabilityFactor 1.4047078343629722 --mutationRepairStrategy bounds --powerLawMutationDelta 9.923729724412816 --selection ranking 
EP=0.1752539595184729 HVMinus=-0.5852309724890139 | --algorithmResult externalArchive --populationSizeWithArchive 185 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.4421414771814576 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.14892020054032284 --blxAlphaBetaCrossoverAlpha 0.8007975632981567 --mutation powerLaw --mutationProbabilityFactor 1.40547710886163 --mutationRepairStrategy round --powerLawMutationDelta 9.894450441883512 --selection random 
EP=0.17622812152401338 HVMinus=-0.5855371134378907 | --algorithmResult externalArchive --populationSizeWithArchive 37 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.44007963937488054 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.11747157559613154 --blxAlphaBetaCrossoverAlpha 0.7896306650499991 --mutation powerLaw --mutationProbabilityFactor 1.8805509623207022 --mutationRepairStrategy round --powerLawMutationDelta 8.912141161034578 --selection ranking 
EP=0.17489462296864877 HVMinus=-0.5850498281153169 | --algorithmResult externalArchive --populationSizeWithArchive 184 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.4449758472600687 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.15119858229158226 --blxAlphaBetaCrossoverAlpha 0.8007975632981567 --mutation powerLaw --mutationProbabilityFactor 1.4047078343629722 --mutationRepairStrategy bounds --powerLawMutationDelta 6.317682786164087 --selection ranking 
EP=0.1760092591833671 HVMinus=-0.585519052057373 | --algorithmResult externalArchive --populationSizeWithArchive 37 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.44420099639369187 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.11746918485440844 --blxAlphaBetaCrossoverAlpha 0.7877383262422349 --mutation powerLaw --mutationProbabilityFactor 1.8805547238951652 --mutationRepairStrategy round --powerLawMutationDelta 8.912062574258835 --selection ranking 
EP=0.17503204302186015 HVMinus=-0.5851148308795521 | --algorithmResult externalArchive --populationSizeWithArchive 178 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.5005745231392791 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.5551183832703752 --blxAlphaBetaCrossoverAlpha 0.8069767414420459 --mutation powerLaw --mutationProbabilityFactor 1.2406953387775776 --mutationRepairStrategy round --powerLawMutationDelta 8.947232755690846 --selection random 
EP=0.1765733920432362 HVMinus=-0.5856172769023151 | --algorithmResult externalArchive --populationSizeWithArchive 33 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.44614961945091125 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.11795136181041765 --blxAlphaBetaCrossoverAlpha 0.7929552347657969 --mutation powerLaw --mutationProbabilityFactor 1.8819040699098384 --mutationRepairStrategy round --powerLawMutationDelta 8.921620153701099 --selection ranking 

# Evaluation: 1000
EP=0.17482661718085923 HVMinus=-0.5847945466013997 | --algorithmResult externalArchive --populationSizeWithArchive 177 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.5391277115716961 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.15181876216994813 --blxAlphaBetaCrossoverAlpha 0.6914302699756899 --mutation powerLaw --mutationProbabilityFactor 1.4136321600710882 --mutationRepairStrategy bounds --powerLawMutationDelta 6.403446833427383 --selection ranking 
